assignment_id,user_id,experiment_id,variant,assigned_at,segment,cluster_id
1279,525,EXP_MODEL_02,control,2026-03-30T22:46,new,601
1280,16,EXP_PROMPT_01,control,2026-03-29T02:13,new,70
1281,355,EXP_PROMPT_01,treatment,2026-03-12T06:51,returning,234
1282,39,EXP_PROMPT_01,control,2026-03-21T07:56,enterprise,69
1283,172,EXP_PROMPT_01,treatment,2026-04-04T18:08,enterprise,353
1284,265,EXP_MODEL_02,control,2026-03-29T05:33,new,53
1285,272,EXP_PROMPT_01,treatment,2026-03-18T00:58,enterprise,437
1286,246,EXP_PROMPT_01,treatment,2026-04-06T09:43,new,181
1287,37,EXP_MODEL_02,treatment,2026-04-07T14:02,returning,358
1288,107,EXP_MODEL_02,control,2026-04-09T04:32,enterprise,452
1289,87,EXP_PROMPT_01,treatment,2026-04-14T23:36,returning,174
1290,505,EXP_PROMPT_01,treatment,2026-03-10T23:22,new,469
1291,388,EXP_PROMPT_01,treatment,2026-03-27T18:40,returning,21
1292,327,EXP_MODEL_02,treatment,2026-04-06T19:50,returning,487
1293,477,EXP_PROMPT_01,control,2026-03-10T15:17,new,23
1294,337,EXP_MODEL_02,treatment,2026-03-09T12:17,enterprise,124
1295,381,EXP_MODEL_02,control,2026-04-23T06:15,returning,328
1296,100,EXP_MODEL_02,treatment,2026-03-22T23:54,returning,69
1297,12,EXP_PROMPT_01,control,2026-03-22T14:39,enterprise,591
1298,496,EXP_PROMPT_01,treatment,2026-03-29T10:04,new,487
1299,574,EXP_MODEL_02,treatment,2026-04-17T19:17,returning,616
1300,389,EXP_MODEL_02,control,2026-03-26T19:24,returning,568
1301,371,EXP_MODEL_02,treatment,2026-03-29T16:04,new,551
1302,299,EXP_PROMPT_01,control,2026-03-24T01:31,enterprise,183
1303,487,EXP_PROMPT_01,treatment,2026-04-27T19:52,new,505
1304,88,EXP_MODEL_02,control,2026-03-16T01:28,enterprise,389
1305,243,EXP_PROMPT_01,treatment,2026-03-09T20:58,enterprise,565
1306,104,EXP_PROMPT_01,treatment,2026-04-28T06:02,new,122
1307,190,EXP_MODEL_02,control,2026-04-24T02:46,enterprise,553
1308,76,EXP_MODEL_02,control,2026-03-12T22:55,new,24
1309,73,EXP_MODEL_02,control,2026-03-15T15:47,enterprise,159
1310,505,EXP_MODEL_02,treatment,2026-04-15T11:33,new,405
1311,82,EXP_MODEL_02,treatment,2026-04-08T17:32,returning,2
1312,320,EXP_PROMPT_01,treatment,2026-04-09T17:39,new,478
1313,299,EXP_MODEL_02,control,2026-04-19T23:34,enterprise,643
1314,332,EXP_MODEL_02,treatment,2026-03-09T10:07,new,619
1315,448,EXP_PROMPT_01,treatment,2026-03-29T11:11,new,181
1316,444,EXP_MODEL_02,control,2026-03-10T17:58,enterprise,615
1317,252,EXP_PROMPT_01,control,2026-04-11T13:03,new,63
1318,385,EXP_MODEL_02,control,2026-04-03T08:48,returning,236
1319,224,EXP_MODEL_02,control,2026-03-16T03:52,new,660
1320,577,EXP_PROMPT_01,control,2026-04-25T00:07,enterprise,258
1321,472,EXP_PROMPT_01,control,2026-03-02T07:05,enterprise,22
1322,308,EXP_MODEL_02,control,2026-04-27T18:03,enterprise,412
1323,185,EXP_PROMPT_01,treatment,2026-04-24T02:59,new,552
1324,359,EXP_PROMPT_01,treatment,2026-04-11T14:54,returning,65
1325,482,EXP_PROMPT_01,control,2026-04-21T10:56,new,282
1326,282,EXP_PROMPT_01,treatment,2026-03-05T17:31,enterprise,530
1327,108,EXP_PROMPT_01,control,2026-03-29T05:21,enterprise,252
1328,180,EXP_PROMPT_01,control,2026-03-13T22:34,returning,438
1329,226,EXP_PROMPT_01,control,2026-04-13T20:20,new,117
1330,105,EXP_PROMPT_01,control,2026-04-28T03:51,new,54
1331,592,EXP_MODEL_02,control,2026-03-16T17:07,new,363
1332,100,EXP_MODEL_02,treatment,2026-04-12T10:28,new,217
1333,183,EXP_MODEL_02,treatment,2026-04-12T11:32,enterprise,220
1334,148,EXP_MODEL_02,treatment,2026-03-20T12:19,new,594
1335,190,EXP_PROMPT_01,treatment,2026-04-09T13:33,returning,656
1336,45,EXP_PROMPT_01,control,2026-03-17T07:32,returning,697
1337,388,EXP_MODEL_02,control,2026-03-02T06:00,new,567
1338,595,EXP_MODEL_02,treatment,2026-04-05T21:39,enterprise,682
1339,463,EXP_MODEL_02,treatment,2026-04-03T01:28,returning,688
1340,11,EXP_MODEL_02,treatment,2026-04-27T02:16,enterprise,688
1341,441,EXP_PROMPT_01,treatment,2026-03-09T13:02,new,157
1342,262,EXP_MODEL_02,treatment,2026-04-14T02:35,new,166
1343,198,EXP_MODEL_02,treatment,2026-04-24T02:00,returning,345
1344,328,EXP_MODEL_02,treatment,2026-03-07T05:56,new,370
1345,187,EXP_PROMPT_01,treatment,2026-03-08T00:23,new,84
1346,230,EXP_PROMPT_01,control,2026-03-31T05:10,enterprise,581
1347,82,EXP_MODEL_02,treatment,2026-04-17T06:57,enterprise,46
1348,134,EXP_PROMPT_01,treatment,2026-03-05T12:08,new,176
1349,358,EXP_MODEL_02,control,2026-03-22T08:07,new,329
1350,337,EXP_MODEL_02,control,2026-03-25T14:07,new,76
1351,210,EXP_PROMPT_01,control,2026-03-11T06:29,returning,642
1352,432,EXP_PROMPT_01,treatment,2026-03-28T20:13,new,169
1353,347,EXP_PROMPT_01,treatment,2026-03-12T12:36,new,537
1354,417,EXP_MODEL_02,control,2026-04-24T05:56,returning,553
1355,524,EXP_PROMPT_01,treatment,2026-04-03T19:48,new,559
1356,522,EXP_PROMPT_01,control,2026-04-28T00:45,returning,235
1357,213,EXP_PROMPT_01,treatment,2026-04-12T08:33,enterprise,142
1358,132,EXP_PROMPT_01,treatment,2026-04-25T16:51,enterprise,285
1359,189,EXP_PROMPT_01,treatment,2026-04-28T21:36,new,554
1360,195,EXP_PROMPT_01,treatment,2026-04-06T00:59,enterprise,9
1361,329,EXP_MODEL_02,treatment,2026-04-01T01:34,new,312
1362,382,EXP_MODEL_02,control,2026-03-19T00:59,new,259
1363,78,EXP_PROMPT_01,control,2026-03-29T01:13,enterprise,429
1364,396,EXP_MODEL_02,control,2026-03-17T13:47,new,315
1365,19,EXP_MODEL_02,control,2026-04-10T09:01,enterprise,283
1366,30,EXP_PROMPT_01,treatment,2026-04-22T02:40,enterprise,424
1367,453,EXP_MODEL_02,treatment,2026-03-05T09:47,new,98
1368,31,EXP_MODEL_02,treatment,2026-04-01T18:08,new,168
1369,406,EXP_PROMPT_01,control,2026-04-02T02:34,enterprise,658
1370,467,EXP_MODEL_02,treatment,2026-04-09T21:34,new,309
1371,354,EXP_PROMPT_01,control,2026-03-01T21:00,enterprise,227
1372,530,EXP_MODEL_02,control,2026-04-03T12:55,new,412
1373,78,EXP_MODEL_02,control,2026-03-14T00:22,enterprise,219
1374,85,EXP_MODEL_02,treatment,2026-04-27T08:39,returning,615
1375,383,EXP_MODEL_02,control,2026-03-28T14:28,enterprise,16
1376,112,EXP_PROMPT_01,treatment,2026-05-02T04:27,enterprise,353
1377,77,EXP_MODEL_02,treatment,2026-03-19T13:36,returning,502
1378,300,EXP_PROMPT_01,control,2026-03-05T20:48,enterprise,271
1379,32,EXP_MODEL_02,control,2026-04-26T02:15,enterprise,429
1380,377,EXP_PROMPT_01,control,2026-04-02T15:58,enterprise,257
1381,582,EXP_PROMPT_01,treatment,2026-04-22T01:07,enterprise,91
1382,57,EXP_PROMPT_01,control,2026-03-03T01:56,enterprise,455
1383,249,EXP_PROMPT_01,control,2026-03-05T20:07,enterprise,329
1384,501,EXP_PROMPT_01,treatment,2026-04-29T00:12,returning,45
1385,126,EXP_MODEL_02,treatment,2026-03-06T09:30,enterprise,284
1386,320,EXP_PROMPT_01,control,2026-03-25T05:42,new,264
1387,39,EXP_PROMPT_01,treatment,2026-04-22T14:54,enterprise,519
1388,147,EXP_MODEL_02,treatment,2026-03-17T08:14,enterprise,452
1389,532,EXP_MODEL_02,treatment,2026-04-26T09:12,enterprise,41
1390,530,EXP_PROMPT_01,control,2026-04-24T11:39,returning,583
1391,579,EXP_PROMPT_01,control,2026-03-27T11:15,returning,126
1392,68,EXP_PROMPT_01,treatment,2026-03-11T05:32,new,491
1393,544,EXP_PROMPT_01,treatment,2026-03-16T14:56,returning,592
1394,418,EXP_PROMPT_01,treatment,2026-04-13T11:26,new,488
1395,241,EXP_MODEL_02,treatment,2026-04-01T23:45,enterprise,280
1396,561,EXP_PROMPT_01,control,2026-03-09T04:31,enterprise,546
1397,358,EXP_PROMPT_01,treatment,2026-04-16T07:07,new,499
1398,519,EXP_MODEL_02,control,2026-04-25T09:18,new,660
1399,411,EXP_PROMPT_01,treatment,2026-04-02T09:42,returning,474
1400,139,EXP_PROMPT_01,control,2026-03-01T19:22,enterprise,219
1401,156,EXP_PROMPT_01,treatment,2026-04-14T07:35,new,685
1402,98,EXP_PROMPT_01,treatment,2026-03-26T03:35,enterprise,530
1403,303,EXP_PROMPT_01,control,2026-03-20T14:49,enterprise,207
1404,113,EXP_MODEL_02,control,2026-04-28T10:12,returning,458
1405,384,EXP_PROMPT_01,control,2026-04-20T20:03,returning,633
1406,201,EXP_PROMPT_01,treatment,2026-04-04T15:29,new,150
1407,196,EXP_MODEL_02,control,2026-03-02T14:29,returning,76
1408,599,EXP_PROMPT_01,treatment,2026-04-30T05:23,returning,151
1409,531,EXP_MODEL_02,control,2026-04-03T17:41,new,424
1410,390,EXP_MODEL_02,control,2026-04-10T01:42,enterprise,435
1411,85,EXP_MODEL_02,treatment,2026-03-25T04:44,returning,230
1412,554,EXP_MODEL_02,treatment,2026-04-09T07:49,new,544
1413,135,EXP_PROMPT_01,control,2026-04-13T10:13,returning,235
1414,585,EXP_MODEL_02,control,2026-04-22T12:25,new,617
1415,245,EXP_MODEL_02,control,2026-04-12T12:00,returning,444
1416,260,EXP_MODEL_02,treatment,2026-03-24T16:02,returning,633
1417,422,EXP_PROMPT_01,control,2026-03-12T13:02,enterprise,82
1418,393,EXP_PROMPT_01,treatment,2026-04-11T07:10,returning,155
1419,222,EXP_PROMPT_01,treatment,2026-04-28T02:18,returning,145
1420,548,EXP_PROMPT_01,treatment,2026-04-27T21:55,returning,310
1421,358,EXP_PROMPT_01,control,2026-04-06T12:52,returning,690
1422,415,EXP_MODEL_02,control,2026-03-21T23:00,enterprise,678
1423,476,EXP_PROMPT_01,control,2026-04-10T14:05,enterprise,655
1424,551,EXP_PROMPT_01,treatment,2026-03-16T13:55,new,557
1425,20,EXP_PROMPT_01,control,2026-03-25T23:07,returning,142
1426,162,EXP_MODEL_02,treatment,2026-03-25T04:56,new,217
1427,438,EXP_MODEL_02,control,2026-03-07T01:26,enterprise,258
1428,356,EXP_MODEL_02,treatment,2026-04-25T13:57,returning,198
1429,182,EXP_MODEL_02,control,2026-03-31T01:49,returning,184
1430,530,EXP_MODEL_02,treatment,2026-03-08T11:07,new,188
1431,526,EXP_PROMPT_01,control,2026-04-09T16:47,returning,616
1432,269,EXP_MODEL_02,treatment,2026-04-14T17:05,returning,164
1433,303,EXP_MODEL_02,treatment,2026-04-08T04:08,returning,647
1434,332,EXP_PROMPT_01,control,2026-04-18T08:07,new,371
1435,355,EXP_PROMPT_01,control,2026-03-30T08:07,returning,511
1436,126,EXP_PROMPT_01,treatment,2026-04-04T10:43,enterprise,229
1437,377,EXP_MODEL_02,treatment,2026-04-24T10:45,returning,151
1438,586,EXP_PROMPT_01,control,2026-04-19T12:08,new,474
1439,397,EXP_PROMPT_01,control,2026-03-01T13:19,enterprise,509
1440,338,EXP_PROMPT_01,treatment,2026-03-28T18:06,new,499
1441,553,EXP_PROMPT_01,treatment,2026-04-03T08:01,returning,671
1442,10,EXP_MODEL_02,control,2026-04-02T17:32,enterprise,327
1443,186,EXP_PROMPT_01,treatment,2026-03-29T07:39,new,231
1444,126,EXP_PROMPT_01,treatment,2026-04-14T07:45,returning,286
1445,280,EXP_MODEL_02,control,2026-04-17T23:22,returning,500
1446,160,EXP_PROMPT_01,control,2026-03-09T01:43,new,644
1447,349,EXP_MODEL_02,treatment,2026-03-21T20:58,new,672
1448,11,EXP_MODEL_02,control,2026-04-06T09:47,returning,174
1449,427,EXP_MODEL_02,control,2026-04-04T15:09,enterprise,405
1450,35,EXP_PROMPT_01,control,2026-03-04T14:07,returning,379
1451,32,EXP_MODEL_02,control,2026-04-29T03:53,enterprise,33
1452,563,EXP_PROMPT_01,treatment,2026-05-01T03:17,new,237
1453,50,EXP_MODEL_02,control,2026-03-02T06:49,enterprise,466
1454,177,EXP_MODEL_02,control,2026-04-04T18:57,new,321
1455,59,EXP_MODEL_02,treatment,2026-04-28T13:35,new,620
1456,563,EXP_MODEL_02,treatment,2026-04-11T10:34,enterprise,375
1457,38,EXP_MODEL_02,control,2026-04-09T12:08,new,618
1458,244,EXP_MODEL_02,treatment,2026-03-18T14:44,enterprise,103
1459,20,EXP_PROMPT_01,control,2026-03-05T09:49,new,633
1460,26,EXP_MODEL_02,treatment,2026-04-25T10:47,returning,168
1461,45,EXP_MODEL_02,control,2026-03-27T01:06,new,561
1462,192,EXP_PROMPT_01,control,2026-03-11T04:36,new,507
1463,477,EXP_PROMPT_01,treatment,2026-03-23T03:50,new,361
1464,302,EXP_MODEL_02,control,2026-03-30T08:47,new,449
1465,234,EXP_MODEL_02,control,2026-03-23T04:06,new,374
1466,287,EXP_PROMPT_01,treatment,2026-04-09T11:09,new,42
1467,523,EXP_MODEL_02,control,2026-04-09T21:56,new,344
1468,412,EXP_MODEL_02,control,2026-04-22T20:23,new,18
1469,206,EXP_PROMPT_01,treatment,2026-04-04T17:07,new,169
1470,478,EXP_MODEL_02,treatment,2026-04-26T09:34,returning,97
1471,9,EXP_MODEL_02,control,2026-04-04T23:58,enterprise,281
1472,513,EXP_MODEL_02,treatment,2026-04-25T01:01,new,75
1473,265,EXP_PROMPT_01,control,2026-03-14T04:16,new,207
1474,79,EXP_PROMPT_01,control,2026-04-11T14:56,returning,606
1475,93,EXP_MODEL_02,treatment,2026-03-31T09:39,enterprise,241
1476,345,EXP_PROMPT_01,control,2026-04-26T20:01,returning,164
1477,409,EXP_MODEL_02,treatment,2026-04-25T15:55,enterprise,255
1478,30,EXP_PROMPT_01,treatment,2026-05-01T19:58,returning,359
1479,450,EXP_PROMPT_01,treatment,2026-04-29T03:01,returning,376
1480,75,EXP_MODEL_02,control,2026-03-28T00:07,enterprise,515
1481,67,EXP_MODEL_02,treatment,2026-03-05T01:42,enterprise,131
1482,416,EXP_PROMPT_01,treatment,2026-03-26T12:49,new,157
1483,310,EXP_PROMPT_01,control,2026-04-13T04:44,returning,681
1484,215,EXP_PROMPT_01,control,2026-03-03T18:51,enterprise,210
1485,15,EXP_PROMPT_01,control,2026-04-17T19:01,returning,314
1486,544,EXP_PROMPT_01,control,2026-03-20T10:00,new,129
1487,278,EXP_MODEL_02,treatment,2026-04-18T03:50,enterprise,443
1488,344,EXP_PROMPT_01,control,2026-04-16T16:15,enterprise,574
1489,568,EXP_PROMPT_01,control,2026-04-07T20:08,new,500
1490,69,EXP_MODEL_02,control,2026-04-07T08:12,enterprise,621
1491,559,EXP_PROMPT_01,control,2026-03-25T02:52,new,618
1492,386,EXP_PROMPT_01,control,2026-04-17T04:54,enterprise,42
1493,492,EXP_PROMPT_01,control,2026-03-23T08:56,enterprise,370
1494,99,EXP_MODEL_02,treatment,2026-04-08T04:45,enterprise,131
1495,113,EXP_PROMPT_01,control,2026-03-29T23:14,new,466
1496,196,EXP_PROMPT_01,treatment,2026-03-12T11:54,new,541
1497,376,EXP_MODEL_02,treatment,2026-04-30T04:21,returning,87
1498,491,EXP_PROMPT_01,treatment,2026-04-26T22:59,enterprise,66
1499,29,EXP_PROMPT_01,control,2026-03-18T06:21,enterprise,261
1500,192,EXP_PROMPT_01,control,2026-03-09T17:24,returning,386
1501,13,EXP_PROMPT_01,control,2026-04-13T21:33,returning,145
1502,222,EXP_PROMPT_01,control,2026-03-06T21:25,returning,390
1503,401,EXP_MODEL_02,treatment,2026-03-20T23:44,enterprise,511
1504,475,EXP_PROMPT_01,control,2026-04-24T08:36,new,162
1505,71,EXP_PROMPT_01,control,2026-03-23T12:46,returning,6
1506,402,EXP_PROMPT_01,control,2026-03-23T22:40,returning,521
1507,586,EXP_PROMPT_01,treatment,2026-03-08T20:26,enterprise,224
1508,148,EXP_PROMPT_01,control,2026-04-23T06:40,new,288
1509,495,EXP_MODEL_02,treatment,2026-04-15T18:17,enterprise,693
1510,48,EXP_MODEL_02,treatment,2026-04-10T06:28,new,589
1511,159,EXP_MODEL_02,control,2026-03-14T14:49,enterprise,676
1512,434,EXP_PROMPT_01,control,2026-03-26T02:24,returning,100
1513,506,EXP_PROMPT_01,control,2026-04-05T11:39,new,678
1514,110,EXP_MODEL_02,control,2026-03-11T07:12,returning,588
1515,478,EXP_MODEL_02,treatment,2026-03-21T10:49,enterprise,182
1516,567,EXP_MODEL_02,control,2026-04-19T08:56,returning,402
1517,515,EXP_MODEL_02,treatment,2026-04-01T19:21,new,445
1518,252,EXP_PROMPT_01,control,2026-04-30T22:38,returning,439
1519,464,EXP_MODEL_02,treatment,2026-04-20T14:47,returning,22
1520,233,EXP_PROMPT_01,control,2026-04-01T21:37,new,149
1521,132,EXP_PROMPT_01,control,2026-04-14T04:49,returning,101
1522,502,EXP_PROMPT_01,control,2026-04-14T20:21,enterprise,633
1523,245,EXP_MODEL_02,control,2026-04-06T12:04,enterprise,55
1524,482,EXP_PROMPT_01,control,2026-03-04T05:10,returning,324
1525,66,EXP_MODEL_02,control,2026-04-22T11:57,new,405
1526,504,EXP_PROMPT_01,control,2026-04-28T14:47,returning,249
1527,290,EXP_MODEL_02,treatment,2026-03-08T09:10,returning,76
1528,296,EXP_MODEL_02,treatment,2026-03-12T03:08,new,632
1529,82,EXP_PROMPT_01,treatment,2026-03-19T00:56,new,480
1530,414,EXP_MODEL_02,control,2026-03-06T11:49,returning,644
1531,502,EXP_MODEL_02,treatment,2026-04-09T12:38,new,137
1532,385,EXP_MODEL_02,control,2026-04-22T10:29,returning,412
1533,118,EXP_PROMPT_01,control,2026-03-01T04:47,enterprise,447
1534,571,EXP_MODEL_02,treatment,2026-04-05T21:45,returning,130
1535,587,EXP_MODEL_02,control,2026-03-28T00:46,new,141
1536,416,EXP_MODEL_02,treatment,2026-04-25T08:10,new,548
1537,224,EXP_MODEL_02,treatment,2026-03-09T10:28,new,550
1538,266,EXP_PROMPT_01,control,2026-03-12T09:32,new,513
1539,41,EXP_PROMPT_01,treatment,2026-03-05T09:14,returning,318
1540,384,EXP_MODEL_02,treatment,2026-05-01T16:15,returning,625
1541,167,EXP_MODEL_02,control,2026-04-06T04:46,new,379
1542,540,EXP_PROMPT_01,treatment,2026-03-29T00:38,returning,554
1543,337,EXP_PROMPT_01,control,2026-04-07T06:55,new,219
1544,164,EXP_PROMPT_01,treatment,2026-04-02T14:03,enterprise,292
1545,502,EXP_MODEL_02,control,2026-03-17T17:07,returning,561
1546,240,EXP_MODEL_02,control,2026-04-25T16:55,returning,504
1547,184,EXP_PROMPT_01,treatment,2026-03-19T07:24,new,537
1548,6,EXP_PROMPT_01,treatment,2026-04-13T19:01,returning,693
1549,518,EXP_PROMPT_01,control,2026-03-22T18:52,enterprise,512
1550,474,EXP_MODEL_02,control,2026-04-20T14:08,enterprise,319
1551,435,EXP_MODEL_02,treatment,2026-05-01T01:58,enterprise,244
1552,172,EXP_MODEL_02,treatment,2026-03-11T11:21,new,98
1553,438,EXP_PROMPT_01,treatment,2026-04-07T21:53,new,49
1554,491,EXP_MODEL_02,treatment,2026-03-04T19:58,returning,345
1555,458,EXP_MODEL_02,control,2026-04-29T10:59,returning,509
1556,575,EXP_PROMPT_01,control,2026-03-26T16:45,new,549
1557,491,EXP_MODEL_02,control,2026-03-20T23:56,enterprise,673
1558,561,EXP_PROMPT_01,treatment,2026-04-19T23:20,returning,251
1559,260,EXP_MODEL_02,treatment,2026-04-16T23:56,new,504
1560,313,EXP_MODEL_02,control,2026-03-31T14:46,returning,491
1561,172,EXP_PROMPT_01,treatment,2026-04-03T21:33,enterprise,595
1562,324,EXP_PROMPT_01,treatment,2026-04-30T21:04,returning,591
1563,59,EXP_MODEL_02,treatment,2026-04-29T14:41,returning,91
1564,522,EXP_PROMPT_01,treatment,2026-03-27T23:27,returning,266
1565,339,EXP_PROMPT_01,control,2026-03-18T02:24,returning,472
1566,280,EXP_MODEL_02,control,2026-04-19T22:05,new,63
1567,555,EXP_MODEL_02,treatment,2026-03-18T05:49,new,221
1568,543,EXP_MODEL_02,control,2026-03-27T16:44,new,1
1569,296,EXP_MODEL_02,control,2026-03-28T19:16,returning,652
1570,68,EXP_MODEL_02,treatment,2026-04-28T19:34,new,179
1571,55,EXP_PROMPT_01,control,2026-04-07T04:28,new,224
1572,120,EXP_PROMPT_01,treatment,2026-03-09T20:11,new,135
1573,456,EXP_PROMPT_01,treatment,2026-04-18T21:09,new,419
1574,440,EXP_PROMPT_01,treatment,2026-03-31T10:20,enterprise,361
1575,359,EXP_MODEL_02,treatment,2026-04-13T10:17,returning,142
1576,243,EXP_MODEL_02,treatment,2026-04-28T13:40,new,40
1577,343,EXP_PROMPT_01,treatment,2026-03-26T03:16,enterprise,573
1578,560,EXP_PROMPT_01,control,2026-03-01T00:19,returning,307
1579,85,EXP_PROMPT_01,control,2026-03-19T16:20,enterprise,348
1580,49,EXP_MODEL_02,control,2026-04-14T02:59,new,408
1581,73,EXP_PROMPT_01,treatment,2026-03-04T14:42,new,657
1582,499,EXP_PROMPT_01,control,2026-03-31T00:57,returning,118
1583,494,EXP_PROMPT_01,control,2026-03-22T02:03,enterprise,256
1584,62,EXP_MODEL_02,control,2026-04-25T08:44,new,294
1585,118,EXP_MODEL_02,control,2026-04-24T10:26,enterprise,192
1586,149,EXP_PROMPT_01,control,2026-04-15T07:38,new,177
1587,465,EXP_PROMPT_01,treatment,2026-03-12T23:19,returning,604
1588,507,EXP_MODEL_02,treatment,2026-04-23T07:28,returning,666
1589,192,EXP_MODEL_02,treatment,2026-03-09T18:06,enterprise,390
1590,59,EXP_MODEL_02,treatment,2026-03-30T23:50,new,222
1591,184,EXP_MODEL_02,control,2026-04-22T20:50,new,308
1592,238,EXP_MODEL_02,control,2026-04-09T10:53,enterprise,159
1593,596,EXP_PROMPT_01,treatment,2026-04-01T14:33,enterprise,123
1594,57,EXP_PROMPT_01,treatment,2026-05-02T03:39,enterprise,556
1595,553,EXP_PROMPT_01,control,2026-04-12T09:04,returning,133
1596,521,EXP_MODEL_02,control,2026-03-15T21:34,returning,627
1597,337,EXP_MODEL_02,treatment,2026-04-13T16:00,enterprise,505
1598,111,EXP_PROMPT_01,treatment,2026-03-30T09:44,returning,105
1599,486,EXP_MODEL_02,treatment,2026-04-08T07:45,enterprise,425
1600,409,EXP_MODEL_02,treatment,2026-03-26T07:54,new,95
1601,407,EXP_PROMPT_01,treatment,2026-04-03T06:24,enterprise,601
1602,347,EXP_PROMPT_01,control,2026-03-13T16:45,returning,109
1603,369,EXP_PROMPT_01,treatment,2026-03-30T18:37,new,27
1604,155,EXP_MODEL_02,control,2026-03-23T14:39,enterprise,5
1605,55,EXP_PROMPT_01,treatment,2026-04-24T09:09,new,2
1606,409,EXP_PROMPT_01,treatment,2026-04-10T18:39,new,181
1607,427,EXP_MODEL_02,control,2026-04-29T07:04,new,462
1608,139,EXP_MODEL_02,treatment,2026-03-01T14:43,returning,164
1609,392,EXP_PROMPT_01,treatment,2026-04-17T04:24,new,335
1610,315,EXP_PROMPT_01,treatment,2026-03-16T07:38,enterprise,244
1611,125,EXP_MODEL_02,treatment,2026-03-04T06:55,new,519
1612,426,EXP_MODEL_02,treatment,2026-05-01T10:05,returning,588
1613,35,EXP_PROMPT_01,control,2026-04-30T18:35,returning,572
1614,551,EXP_PROMPT_01,treatment,2026-04-13T23:24,returning,512
1615,495,EXP_MODEL_02,treatment,2026-03-30T23:04,new,519
1616,212,EXP_PROMPT_01,control,2026-03-14T17:22,enterprise,115
1617,506,EXP_MODEL_02,treatment,2026-04-15T07:23,returning,152
1618,192,EXP_PROMPT_01,treatment,2026-03-05T02:50,enterprise,685
1619,30,EXP_PROMPT_01,control,2026-03-27T20:27,returning,276
1620,188,EXP_PROMPT_01,treatment,2026-03-13T17:27,enterprise,582
1621,539,EXP_PROMPT_01,control,2026-04-27T00:02,enterprise,683
1622,401,EXP_MODEL_02,treatment,2026-04-24T15:00,returning,644
1623,11,EXP_MODEL_02,control,2026-04-02T05:41,returning,422
1624,551,EXP_PROMPT_01,treatment,2026-03-22T15:45,enterprise,512
1625,101,EXP_MODEL_02,control,2026-03-27T23:30,returning,523
1626,72,EXP_PROMPT_01,treatment,2026-04-29T05:20,enterprise,160
1627,522,EXP_PROMPT_01,control,2026-03-29T07:53,new,239
1628,158,EXP_PROMPT_01,control,2026-03-18T04:45,enterprise,165
1629,463,EXP_MODEL_02,control,2026-04-01T05:17,returning,82
1630,245,EXP_PROMPT_01,treatment,2026-03-11T03:55,enterprise,653
1631,169,EXP_MODEL_02,treatment,2026-03-14T18:11,enterprise,21
1632,435,EXP_PROMPT_01,treatment,2026-04-13T14:47,enterprise,558
