case_id,industry,region,risk_tier,stream_hour,selected_for_label,selection_probability,label_cost_usd
2835,finance,NA,low,21,0,0.317,7.43
2836,retail,NA,high,6,0,0.066,16.06
2837,public_sector,NA,low,7,0,0.1,9.05
2838,healthcare,NA,medium,9,0,0.321,14.53
2839,finance,APAC,medium,16,0,0.243,14.43
2840,education,EMEA,medium,14,0,0.286,9.83
2841,public_sector,APAC,low,9,0,0.057,8.73
2842,education,EMEA,high,15,0,0.133,7.45
2843,retail,EMEA,low,20,1,0.07,15.65
2844,healthcare,APAC,low,17,0,0.332,6.33
2845,healthcare,APAC,medium,12,0,0.188,17.83
2846,finance,EMEA,low,21,0,0.238,4.18
2847,healthcare,APAC,low,23,0,0.264,9.59
2848,public_sector,EMEA,high,3,0,0.343,2.82
2849,finance,NA,medium,12,0,0.276,15.38
2850,finance,APAC,low,14,0,0.2,2.89
2851,finance,EMEA,medium,8,0,0.292,8.49
2852,healthcare,NA,low,12,0,0.144,9.72
2853,retail,NA,low,19,0,0.126,9.91
2854,education,APAC,low,11,0,0.32,6.24
2855,finance,EMEA,low,15,0,0.309,15.03
2856,healthcare,NA,low,15,0,0.29,13.26
2857,finance,APAC,low,15,1,0.073,7.11
2858,finance,NA,medium,6,0,0.072,17.25
2859,healthcare,APAC,low,17,1,0.26,8.76
2860,finance,EMEA,medium,11,0,0.332,8.0
2861,finance,NA,medium,23,0,0.084,3.06
2862,finance,EMEA,medium,1,0,0.245,13.63
2863,public_sector,EMEA,high,18,1,0.089,13.6
2864,education,EMEA,low,3,1,0.109,8.47
2865,retail,EMEA,medium,8,0,0.323,6.91
2866,retail,APAC,low,18,0,0.304,5.17
2867,finance,APAC,medium,5,0,0.305,8.22
2868,retail,NA,medium,11,0,0.208,4.84
2869,retail,NA,low,22,0,0.247,7.06
2870,public_sector,NA,medium,1,1,0.109,4.01
2871,finance,NA,medium,11,0,0.134,2.03
2872,public_sector,NA,low,7,0,0.231,5.12
2873,public_sector,APAC,low,0,0,0.212,13.77
2874,healthcare,NA,low,6,0,0.264,2.52
2875,healthcare,NA,low,3,1,0.292,13.11
2876,public_sector,NA,low,9,0,0.121,4.52
2877,education,APAC,low,4,0,0.208,17.79
2878,retail,EMEA,medium,16,0,0.054,17.3
2879,public_sector,NA,medium,1,0,0.212,15.47
2880,healthcare,APAC,low,17,0,0.22,1.51
2881,finance,NA,low,14,0,0.209,6.98
2882,public_sector,APAC,medium,17,0,0.06,2.49
2883,healthcare,EMEA,low,17,0,0.119,6.02
2884,finance,EMEA,low,13,1,0.328,6.91
2885,healthcare,EMEA,low,9,0,0.339,5.37
2886,finance,APAC,low,4,0,0.153,17.51
2887,public_sector,EMEA,low,17,0,0.262,17.9
2888,retail,NA,high,12,0,0.347,6.39
2889,retail,EMEA,low,1,0,0.106,11.28
2890,healthcare,EMEA,low,18,1,0.257,6.67
2891,public_sector,APAC,low,15,0,0.229,8.58
2892,finance,APAC,low,22,0,0.338,16.83
2893,finance,EMEA,low,11,0,0.127,1.91
2894,public_sector,EMEA,low,18,0,0.195,4.12
2895,public_sector,EMEA,high,3,0,0.116,3.82
2896,healthcare,NA,medium,18,0,0.284,13.05
2897,education,NA,high,19,0,0.18,14.31
2898,retail,APAC,medium,15,0,0.205,5.03
2899,healthcare,NA,medium,14,0,0.297,10.16
2900,retail,EMEA,low,3,0,0.129,14.44
2901,healthcare,APAC,high,5,0,0.142,3.88
2902,education,EMEA,low,4,0,0.157,11.17
2903,education,APAC,medium,10,1,0.125,13.7
2904,education,NA,medium,19,0,0.263,9.54
2905,retail,APAC,low,12,0,0.246,5.5
2906,finance,APAC,low,10,0,0.112,15.62
2907,healthcare,APAC,medium,3,0,0.098,14.76
2908,education,APAC,low,9,1,0.214,11.68
2909,public_sector,NA,high,21,0,0.201,1.71
2910,healthcare,APAC,low,13,0,0.191,13.93
2911,public_sector,APAC,medium,19,0,0.289,12.01
2912,healthcare,NA,low,15,0,0.294,16.49
2913,healthcare,APAC,medium,4,0,0.062,17.65
2914,public_sector,EMEA,low,15,1,0.299,7.5
2915,education,APAC,high,11,1,0.167,15.07
2916,education,NA,high,4,1,0.061,14.5
2917,education,EMEA,low,5,0,0.247,5.03
2918,finance,NA,medium,10,0,0.24,8.73
2919,education,NA,low,13,0,0.173,5.12
2920,public_sector,EMEA,medium,10,0,0.301,16.7
2921,public_sector,EMEA,low,21,0,0.091,7.14
2922,healthcare,NA,low,22,0,0.201,8.79
2923,finance,APAC,medium,10,0,0.206,8.95
2924,education,APAC,low,3,0,0.133,10.94
2925,finance,APAC,medium,16,0,0.08,12.38
2926,education,APAC,medium,21,0,0.114,7.57
2927,retail,NA,medium,11,1,0.07,7.92
2928,public_sector,EMEA,medium,9,0,0.183,4.74
2929,healthcare,NA,high,6,1,0.246,13.27
2930,public_sector,NA,low,10,0,0.117,14.32
2931,finance,EMEA,low,9,0,0.184,15.99
2932,public_sector,EMEA,low,17,0,0.123,5.42
2933,public_sector,APAC,medium,8,0,0.085,12.52
2934,finance,EMEA,low,10,0,0.11,9.57
2935,retail,NA,low,10,1,0.24,17.03
2936,finance,NA,low,15,0,0.076,17.56
2937,healthcare,EMEA,low,0,0,0.231,10.92
2938,retail,EMEA,low,8,0,0.171,7.55
2939,public_sector,NA,medium,16,0,0.343,13.74
2940,finance,NA,high,23,0,0.329,6.99
2941,finance,EMEA,low,15,0,0.136,7.82
2942,healthcare,NA,medium,14,0,0.341,13.79
2943,finance,APAC,medium,16,0,0.212,8.26
2944,retail,APAC,medium,13,0,0.185,1.91
2945,finance,EMEA,low,17,1,0.077,11.26
2946,public_sector,EMEA,low,6,0,0.156,3.78
2947,retail,APAC,medium,18,0,0.072,11.3
2948,public_sector,NA,high,22,0,0.341,1.66
2949,public_sector,NA,low,18,0,0.261,15.93
2950,public_sector,EMEA,low,4,0,0.085,11.16
2951,healthcare,NA,high,12,0,0.204,4.61
2952,education,APAC,medium,11,0,0.208,4.2
2953,education,NA,medium,11,0,0.197,9.65
2954,retail,APAC,high,1,0,0.279,7.92
2955,public_sector,EMEA,low,5,0,0.311,15.04
2956,education,EMEA,high,0,1,0.246,2.66
2957,finance,APAC,medium,18,0,0.228,10.77
2958,healthcare,APAC,medium,12,0,0.131,3.54
2959,retail,APAC,high,23,0,0.242,8.48
2960,retail,EMEA,low,1,0,0.082,3.19
2961,retail,NA,medium,0,0,0.182,1.73
2962,healthcare,NA,low,8,0,0.31,5.27
2963,public_sector,NA,medium,4,0,0.221,5.02
2964,healthcare,APAC,low,9,0,0.192,16.49
2965,healthcare,APAC,medium,1,0,0.183,10.86
2966,healthcare,EMEA,high,17,0,0.288,9.83
2967,retail,EMEA,low,4,0,0.221,11.09
2968,public_sector,EMEA,high,11,0,0.344,4.1
2969,public_sector,APAC,low,1,0,0.119,16.0
2970,finance,APAC,medium,18,0,0.19,3.13
2971,education,NA,low,4,0,0.253,8.37
2972,healthcare,APAC,low,10,0,0.334,6.82
2973,public_sector,EMEA,low,21,1,0.33,1.99
2974,public_sector,APAC,low,0,0,0.14,12.35
2975,retail,EMEA,low,3,0,0.2,12.69
2976,education,EMEA,medium,1,0,0.217,2.71
2977,healthcare,EMEA,low,15,0,0.261,11.29
2978,education,EMEA,medium,22,0,0.239,8.04
2979,healthcare,EMEA,low,2,1,0.208,12.74
2980,finance,APAC,medium,8,0,0.097,4.6
2981,public_sector,APAC,low,19,1,0.168,14.65
2982,healthcare,EMEA,low,10,1,0.346,16.68
2983,retail,EMEA,high,9,0,0.272,11.0
2984,public_sector,NA,low,19,0,0.261,11.28
2985,education,NA,low,18,0,0.148,14.96
2986,finance,NA,high,17,0,0.177,3.84
2987,healthcare,APAC,low,5,1,0.127,2.08
2988,finance,NA,medium,13,0,0.271,17.68
2989,retail,EMEA,low,23,0,0.328,13.05
2990,healthcare,NA,low,15,0,0.33,16.78
2991,healthcare,EMEA,high,9,0,0.092,4.38
2992,healthcare,EMEA,medium,15,0,0.304,10.64
2993,healthcare,EMEA,low,21,0,0.223,15.78
2994,retail,APAC,low,20,0,0.056,11.79
2995,retail,NA,high,17,0,0.24,9.37
2996,retail,APAC,high,13,0,0.183,7.91
2997,public_sector,NA,low,16,1,0.337,16.33
2998,education,NA,medium,16,0,0.349,17.03
2999,healthcare,NA,low,15,1,0.152,2.25
3000,finance,NA,low,17,0,0.181,5.25
3001,retail,NA,high,11,0,0.245,11.65
3002,public_sector,NA,medium,17,0,0.084,17.16
3003,healthcare,APAC,low,10,0,0.175,11.95
3004,public_sector,NA,low,23,1,0.192,12.63
3005,education,EMEA,medium,4,0,0.183,8.43
3006,finance,EMEA,medium,6,1,0.156,2.61
3007,retail,NA,high,15,0,0.105,2.34
3008,education,NA,high,7,0,0.185,15.17
3009,healthcare,APAC,low,7,0,0.141,7.34
3010,healthcare,APAC,high,16,0,0.125,5.79
3011,finance,NA,low,15,0,0.194,1.91
3012,finance,NA,low,14,1,0.082,7.4
3013,public_sector,NA,high,10,0,0.248,6.0
3014,finance,APAC,low,9,0,0.342,2.47
3015,healthcare,NA,high,11,0,0.133,12.3
3016,education,EMEA,low,14,0,0.234,7.84
3017,retail,APAC,high,23,0,0.208,7.19
3018,public_sector,EMEA,low,3,0,0.06,5.61
3019,retail,EMEA,high,8,0,0.063,7.15
3020,public_sector,APAC,low,3,0,0.216,15.45
3021,education,APAC,low,6,0,0.128,16.25
3022,healthcare,APAC,medium,0,0,0.154,9.07
3023,healthcare,APAC,low,12,0,0.315,1.79
3024,public_sector,NA,low,4,0,0.138,15.26
3025,retail,NA,low,10,0,0.108,8.24
3026,public_sector,EMEA,medium,22,0,0.122,10.45
3027,finance,EMEA,low,11,0,0.204,11.6
3028,education,NA,medium,16,1,0.161,4.89
3029,education,EMEA,high,22,0,0.09,9.78
3030,education,APAC,low,14,0,0.11,14.42
3031,retail,NA,medium,3,0,0.278,4.96
3032,public_sector,APAC,low,7,0,0.338,1.88
3033,retail,APAC,medium,22,1,0.061,12.33
3034,retail,APAC,low,11,0,0.302,5.2
3035,finance,NA,medium,8,0,0.348,11.9
3036,healthcare,NA,low,18,0,0.185,7.12
3037,healthcare,NA,medium,10,0,0.254,3.5
3038,retail,APAC,medium,18,0,0.301,6.11
3039,public_sector,APAC,high,3,0,0.05,13.77
3040,public_sector,EMEA,low,23,1,0.053,4.94
3041,education,NA,low,21,0,0.309,12.23
3042,retail,APAC,low,14,0,0.085,5.64
3043,public_sector,EMEA,low,12,0,0.141,15.29
3044,education,NA,low,15,0,0.334,9.14
3045,finance,NA,medium,16,0,0.267,8.69
3046,healthcare,APAC,medium,10,1,0.28,5.65
3047,finance,EMEA,low,13,0,0.119,8.23
3048,finance,EMEA,medium,10,0,0.305,9.38
3049,retail,EMEA,low,10,0,0.078,16.44
3050,education,EMEA,low,23,0,0.088,3.4
3051,healthcare,APAC,low,8,0,0.209,10.22
3052,healthcare,EMEA,low,20,1,0.307,11.0
3053,education,EMEA,low,8,1,0.229,13.94
3054,education,APAC,low,21,1,0.183,16.06
3055,healthcare,APAC,low,21,0,0.067,1.72
3056,finance,APAC,low,15,0,0.05,12.93
3057,public_sector,APAC,medium,1,0,0.314,13.92
3058,education,EMEA,low,8,0,0.245,2.0
3059,education,NA,high,20,0,0.345,6.57
3060,finance,APAC,low,19,0,0.253,6.48
3061,retail,EMEA,medium,12,1,0.183,14.31
3062,retail,APAC,low,22,0,0.095,10.91
3063,education,NA,low,17,0,0.234,12.38
3064,retail,APAC,high,17,0,0.189,14.51
3065,finance,EMEA,low,10,0,0.096,15.59
3066,finance,NA,high,4,1,0.253,5.4
3067,finance,APAC,low,12,1,0.269,12.34
3068,education,EMEA,low,11,0,0.307,16.19
3069,finance,EMEA,medium,16,0,0.287,14.9
3070,finance,EMEA,low,5,0,0.144,12.71
3071,finance,NA,low,20,1,0.128,4.46
3072,healthcare,NA,low,19,0,0.183,7.29
3073,public_sector,APAC,medium,1,0,0.312,17.97
3074,retail,EMEA,medium,0,0,0.333,16.49
3075,public_sector,NA,low,2,0,0.11,5.93
3076,finance,APAC,low,15,0,0.329,16.59
3077,education,NA,low,4,0,0.21,2.95
3078,public_sector,EMEA,medium,9,1,0.163,9.21
3079,education,EMEA,low,14,0,0.24,10.38
3080,public_sector,EMEA,high,15,0,0.238,5.91
3081,healthcare,EMEA,medium,0,0,0.238,10.1
3082,public_sector,APAC,low,2,1,0.306,14.49
3083,education,NA,low,5,0,0.294,2.1
3084,retail,APAC,low,8,0,0.209,6.68
3085,education,NA,medium,1,0,0.071,9.9
3086,retail,APAC,low,13,0,0.207,10.97
3087,healthcare,NA,medium,5,0,0.308,11.13
3088,retail,APAC,medium,1,0,0.05,8.48
3089,healthcare,EMEA,low,19,0,0.223,2.3
3090,public_sector,APAC,low,12,0,0.316,8.45
3091,public_sector,NA,high,5,0,0.28,2.48
3092,finance,APAC,low,23,0,0.129,6.87
3093,healthcare,APAC,low,9,0,0.237,14.69
3094,retail,APAC,medium,6,0,0.144,16.89
3095,retail,EMEA,medium,5,0,0.281,8.22
3096,retail,EMEA,low,6,0,0.291,8.45
3097,education,EMEA,medium,3,0,0.16,3.43
3098,public_sector,EMEA,low,15,0,0.313,3.76
3099,finance,APAC,low,23,1,0.073,15.22
3100,retail,EMEA,medium,21,0,0.151,16.64
3101,finance,NA,low,6,0,0.286,14.69
3102,retail,NA,medium,6,0,0.228,12.38
3103,retail,NA,medium,22,0,0.091,3.0
3104,finance,APAC,medium,20,0,0.249,1.93
3105,retail,NA,medium,13,0,0.261,6.99
3106,education,NA,low,13,0,0.149,8.51
3107,retail,APAC,medium,12,1,0.271,15.24
3108,healthcare,NA,medium,18,0,0.247,15.0
3109,finance,APAC,low,0,0,0.079,8.74
3110,education,EMEA,high,1,0,0.142,10.58
3111,finance,APAC,medium,12,0,0.194,5.81
3112,finance,NA,medium,21,0,0.264,7.07
3113,public_sector,EMEA,low,12,0,0.241,15.64
3114,finance,EMEA,medium,13,0,0.236,5.03
3115,education,NA,medium,6,0,0.233,2.86
3116,finance,EMEA,low,9,1,0.264,4.24
3117,retail,APAC,low,8,0,0.076,11.21
3118,education,EMEA,low,18,0,0.276,14.08
3119,retail,NA,low,19,0,0.251,13.31
3120,public_sector,NA,medium,12,0,0.213,14.74
3121,healthcare,APAC,high,5,0,0.272,16.37
3122,retail,EMEA,medium,10,0,0.341,4.18
3123,retail,NA,medium,23,0,0.331,2.61
3124,retail,NA,low,8,0,0.277,14.56
3125,retail,NA,low,14,0,0.17,4.55
3126,finance,EMEA,low,2,0,0.333,2.62
3127,public_sector,APAC,low,19,0,0.202,7.31
3128,retail,NA,medium,10,1,0.325,17.85
3129,public_sector,APAC,low,1,0,0.273,3.08
3130,public_sector,APAC,medium,7,1,0.317,6.43
3131,education,NA,medium,5,0,0.143,17.2
3132,finance,EMEA,low,7,0,0.279,3.9
3133,finance,EMEA,medium,14,0,0.053,16.43
3134,education,APAC,low,6,0,0.214,16.75
3135,finance,EMEA,low,16,1,0.106,9.0
3136,education,NA,low,15,0,0.085,3.17
3137,public_sector,EMEA,low,20,1,0.199,12.65
3138,finance,EMEA,low,6,0,0.198,14.04
3139,finance,EMEA,medium,2,0,0.327,3.9
3140,retail,NA,high,10,0,0.287,13.2
3141,healthcare,NA,low,15,0,0.141,11.05
3142,retail,NA,medium,8,0,0.285,3.25
3143,education,EMEA,low,3,1,0.326,14.88
3144,retail,APAC,low,2,0,0.185,17.04
3145,retail,EMEA,low,14,0,0.076,2.0
3146,public_sector,NA,low,20,0,0.324,16.75
3147,retail,EMEA,medium,6,0,0.105,14.61
3148,education,NA,high,12,0,0.067,5.22
3149,healthcare,NA,medium,3,0,0.173,7.86
3150,healthcare,NA,medium,0,0,0.073,8.42
3151,healthcare,NA,low,19,0,0.214,12.86
3152,public_sector,EMEA,low,7,0,0.346,4.04
3153,healthcare,APAC,low,13,0,0.202,14.27
3154,education,EMEA,low,14,1,0.066,6.63
3155,finance,APAC,low,5,0,0.313,7.68
3156,healthcare,EMEA,low,15,0,0.116,11.2
3157,healthcare,APAC,high,23,0,0.071,8.25
3158,healthcare,APAC,low,20,0,0.164,14.22
3159,public_sector,APAC,medium,18,0,0.112,3.49
3160,healthcare,NA,medium,9,0,0.283,15.9
3161,retail,EMEA,low,4,0,0.067,4.61
3162,retail,APAC,high,23,0,0.171,7.79
3163,education,EMEA,low,18,0,0.142,11.52
3164,retail,EMEA,medium,0,0,0.066,10.54
3165,finance,NA,medium,16,0,0.253,15.32
3166,public_sector,APAC,medium,23,0,0.197,12.82
3167,public_sector,NA,low,9,0,0.325,14.77
3168,public_sector,APAC,low,22,0,0.199,6.86
3169,healthcare,EMEA,low,21,0,0.111,10.3
3170,public_sector,EMEA,low,2,0,0.263,4.56
3171,public_sector,EMEA,low,21,0,0.236,13.51
3172,retail,APAC,low,8,0,0.193,10.64
3173,healthcare,EMEA,low,9,0,0.08,7.86
3174,finance,EMEA,low,15,0,0.2,6.99
3175,retail,NA,low,18,0,0.289,14.56
3176,finance,APAC,low,2,0,0.282,1.85
3177,finance,NA,medium,0,0,0.294,13.74
3178,finance,NA,low,1,0,0.144,16.82
3179,healthcare,APAC,medium,8,0,0.334,9.68
3180,healthcare,EMEA,medium,17,0,0.161,5.93
3181,finance,NA,low,18,0,0.106,1.81
3182,education,NA,low,5,0,0.345,17.06
3183,healthcare,APAC,low,7,0,0.106,4.52
3184,healthcare,EMEA,high,4,0,0.052,13.71
3185,healthcare,APAC,low,23,0,0.27,4.35
3186,public_sector,EMEA,medium,16,0,0.244,6.86
3187,public_sector,APAC,low,3,1,0.208,14.12
3188,healthcare,EMEA,high,3,0,0.339,13.05
3189,education,EMEA,low,12,0,0.306,13.06
3190,healthcare,EMEA,low,0,0,0.219,4.11
3191,finance,NA,low,1,0,0.31,16.57
3192,healthcare,NA,low,6,0,0.094,14.34
3193,education,NA,low,15,1,0.064,6.71
3194,healthcare,EMEA,medium,17,0,0.101,14.06
3195,education,EMEA,low,4,0,0.245,11.87
3196,healthcare,EMEA,low,12,0,0.189,10.04
3197,retail,APAC,low,5,0,0.331,5.06
3198,public_sector,NA,low,21,0,0.201,11.99
3199,retail,APAC,low,6,0,0.085,3.15
3200,finance,APAC,high,13,0,0.313,12.85
3201,healthcare,NA,medium,19,1,0.322,16.49
3202,education,NA,low,3,1,0.17,6.11
3203,healthcare,NA,high,0,0,0.097,16.13
3204,healthcare,NA,low,5,0,0.132,12.31
3205,healthcare,EMEA,medium,17,0,0.145,17.96
3206,education,APAC,low,4,0,0.253,8.85
3207,finance,APAC,low,12,0,0.253,6.43
3208,public_sector,APAC,medium,9,0,0.119,2.23
3209,retail,APAC,low,6,0,0.331,17.91
3210,retail,NA,low,21,1,0.295,3.53
3211,finance,EMEA,high,23,0,0.202,10.97
3212,finance,APAC,medium,23,0,0.217,4.59
3213,retail,EMEA,low,6,1,0.148,17.23
3214,retail,NA,low,14,1,0.227,3.62
3215,finance,NA,low,1,0,0.242,7.24
3216,education,NA,medium,12,0,0.075,10.03
3217,finance,EMEA,low,20,0,0.335,16.57
3218,finance,NA,low,20,0,0.064,10.25
3219,education,EMEA,medium,21,0,0.21,12.69
3220,retail,APAC,medium,19,0,0.115,2.24
3221,healthcare,EMEA,low,1,0,0.179,15.32
3222,education,APAC,medium,8,0,0.121,11.43
3223,healthcare,NA,low,6,1,0.083,13.67
3224,retail,APAC,low,16,0,0.244,10.92
3225,retail,EMEA,medium,11,0,0.225,17.24
3226,retail,EMEA,high,22,0,0.172,17.21
3227,finance,NA,medium,16,0,0.07,16.09
3228,public_sector,NA,high,3,0,0.206,2.68
3229,public_sector,EMEA,low,14,0,0.187,11.59
3230,finance,NA,medium,12,1,0.337,8.44
3231,public_sector,APAC,high,11,1,0.138,15.43
3232,public_sector,EMEA,low,4,0,0.051,16.03
3233,healthcare,EMEA,medium,20,0,0.113,17.75
3234,healthcare,NA,medium,4,0,0.348,6.37
3235,education,EMEA,medium,11,0,0.053,10.66
3236,retail,NA,medium,19,1,0.228,2.71
3237,education,EMEA,low,12,0,0.18,10.56
3238,retail,NA,low,21,0,0.153,17.46
3239,education,APAC,low,10,0,0.121,13.41
3240,retail,NA,medium,0,0,0.166,14.53
3241,retail,EMEA,low,19,0,0.244,6.4
3242,healthcare,APAC,low,5,0,0.216,11.63
3243,finance,EMEA,low,18,0,0.112,12.7
3244,finance,EMEA,medium,13,0,0.141,9.59
3245,healthcare,EMEA,low,23,0,0.096,16.61
3246,healthcare,NA,low,15,1,0.322,12.79
3247,finance,NA,low,0,0,0.344,9.47
3248,finance,APAC,medium,18,0,0.318,5.8
3249,public_sector,APAC,medium,18,1,0.317,8.14
3250,healthcare,EMEA,low,20,0,0.183,5.44
3251,retail,EMEA,medium,6,0,0.109,13.99
3252,retail,NA,low,21,0,0.132,6.34
3253,healthcare,EMEA,high,14,0,0.295,16.14
3254,retail,NA,low,13,0,0.101,16.09
3255,education,NA,low,8,0,0.286,13.49
3256,education,APAC,low,16,0,0.334,2.15
3257,public_sector,EMEA,high,16,0,0.246,14.43
3258,public_sector,EMEA,low,23,0,0.229,11.07
3259,education,NA,low,18,1,0.237,14.48
3260,retail,APAC,high,14,0,0.123,7.93
3261,healthcare,APAC,low,18,0,0.308,3.9
3262,education,NA,low,6,0,0.307,8.68
3263,healthcare,NA,high,22,0,0.195,3.95
3264,education,EMEA,medium,9,0,0.127,2.34
3265,retail,EMEA,low,18,0,0.272,13.96
3266,education,APAC,medium,18,0,0.118,11.11
3267,healthcare,NA,high,3,0,0.282,3.62
3268,public_sector,APAC,low,17,0,0.332,15.87
3269,finance,EMEA,low,12,0,0.242,2.12
3270,finance,EMEA,medium,4,0,0.349,13.15
3271,public_sector,NA,medium,17,0,0.254,15.43
3272,healthcare,APAC,high,8,0,0.063,15.69
3273,education,APAC,medium,10,0,0.35,4.9
3274,finance,NA,low,10,0,0.329,8.9
3275,education,NA,low,1,0,0.112,6.39
3276,retail,APAC,low,16,0,0.261,11.38
3277,education,APAC,low,3,0,0.066,16.44
3278,finance,APAC,low,0,0,0.228,15.86
3279,finance,APAC,low,5,0,0.087,15.38
3280,education,APAC,low,5,0,0.092,15.76
3281,education,EMEA,low,8,0,0.107,2.5
3282,education,NA,high,23,0,0.205,4.86
3283,finance,APAC,medium,8,0,0.331,4.53
3284,education,APAC,high,2,1,0.147,10.01
3285,finance,APAC,high,9,0,0.11,8.52
3286,public_sector,NA,high,14,0,0.257,4.59
3287,healthcare,NA,medium,22,0,0.138,12.51
3288,healthcare,APAC,high,5,1,0.186,14.32
3289,healthcare,EMEA,low,21,1,0.134,11.55
3290,public_sector,EMEA,low,14,0,0.097,2.9
3291,education,EMEA,medium,2,0,0.088,15.06
3292,education,APAC,high,11,1,0.342,16.26
3293,retail,EMEA,low,20,1,0.234,2.42
3294,retail,NA,medium,16,0,0.221,6.99
3295,finance,APAC,medium,21,0,0.273,6.44
3296,public_sector,APAC,low,19,0,0.176,12.48
3297,finance,EMEA,low,12,0,0.244,9.0
3298,retail,APAC,low,7,0,0.058,12.46
3299,finance,NA,medium,8,0,0.076,14.46
3300,finance,APAC,low,20,0,0.26,9.34
3301,healthcare,NA,low,13,0,0.305,15.95
3302,education,NA,high,22,1,0.343,1.5
3303,healthcare,EMEA,medium,12,0,0.065,3.4
3304,education,NA,low,12,0,0.269,7.93
3305,retail,APAC,medium,5,0,0.302,17.19
3306,education,NA,low,10,0,0.065,13.08
3307,education,APAC,low,18,0,0.16,6.3
3308,education,EMEA,medium,21,0,0.331,3.83
3309,education,NA,low,18,0,0.12,5.2
3310,finance,APAC,low,4,0,0.168,6.3
3311,public_sector,APAC,low,12,0,0.13,11.89
3312,healthcare,NA,medium,0,0,0.114,14.37
3313,retail,NA,low,16,0,0.256,15.18
3314,education,APAC,high,3,1,0.229,8.28
3315,public_sector,EMEA,medium,14,0,0.068,10.7
3316,finance,EMEA,low,15,1,0.222,6.98
3317,education,APAC,low,6,0,0.331,13.63
3318,finance,NA,low,3,0,0.331,15.21
3319,finance,APAC,low,13,0,0.297,7.57
3320,education,EMEA,medium,9,0,0.221,7.25
3321,retail,EMEA,low,11,0,0.112,5.44
3322,education,NA,high,8,1,0.245,3.82
3323,healthcare,APAC,low,7,0,0.297,10.86
3324,public_sector,APAC,low,7,0,0.241,1.59
3325,finance,APAC,low,4,0,0.269,16.86
3326,public_sector,NA,high,18,1,0.17,1.82
3327,finance,APAC,low,19,0,0.112,11.95
3328,education,EMEA,low,21,0,0.197,4.46
3329,public_sector,APAC,low,17,0,0.318,5.4
3330,public_sector,NA,low,11,1,0.07,11.96
3331,healthcare,APAC,low,21,0,0.134,11.86
3332,education,APAC,medium,1,1,0.237,12.28
3333,public_sector,APAC,low,2,1,0.05,5.31
3334,healthcare,APAC,medium,11,0,0.22,13.61
3335,education,APAC,high,7,0,0.091,2.39
3336,retail,NA,low,1,0,0.213,3.83
3337,education,NA,low,21,0,0.085,16.66
3338,retail,EMEA,medium,22,1,0.108,3.19
3339,finance,APAC,medium,20,0,0.218,15.44
3340,education,NA,low,15,1,0.28,8.59
3341,healthcare,EMEA,medium,18,0,0.105,4.93
3342,education,APAC,medium,7,0,0.139,14.12
3343,public_sector,EMEA,medium,23,0,0.108,3.49
3344,retail,APAC,medium,8,0,0.31,11.43
3345,retail,APAC,low,22,0,0.078,2.9
3346,healthcare,NA,low,4,0,0.092,12.69
3347,healthcare,NA,low,3,0,0.121,17.38
3348,finance,EMEA,low,10,0,0.256,2.49
3349,public_sector,NA,medium,5,0,0.192,4.92
3350,healthcare,APAC,medium,16,0,0.246,15.36
3351,public_sector,APAC,low,14,0,0.229,6.58
3352,retail,EMEA,medium,4,0,0.17,6.7
3353,finance,EMEA,medium,19,0,0.163,14.89
3354,finance,EMEA,medium,23,0,0.066,16.04
3355,retail,APAC,low,4,1,0.261,2.77
3356,healthcare,NA,low,6,0,0.114,5.67
3357,public_sector,NA,low,17,0,0.221,5.19
3358,retail,APAC,medium,12,0,0.166,15.15
3359,public_sector,NA,medium,5,0,0.106,6.3
3360,public_sector,NA,low,13,0,0.083,7.83
3361,finance,EMEA,low,18,0,0.261,13.31
3362,healthcare,EMEA,medium,5,0,0.346,15.26
3363,finance,NA,medium,16,0,0.131,13.97
3364,education,APAC,low,18,0,0.323,17.56
3365,retail,NA,low,8,0,0.1,5.74
3366,public_sector,NA,high,15,0,0.131,10.61
3367,education,APAC,low,11,0,0.278,8.6
3368,healthcare,APAC,medium,15,0,0.285,11.43
3369,education,NA,high,7,0,0.231,12.91
3370,retail,NA,medium,19,1,0.188,3.32
3371,public_sector,APAC,low,1,0,0.093,17.46
3372,retail,APAC,low,2,0,0.083,15.42
3373,education,APAC,medium,1,0,0.323,3.98
3374,education,NA,low,11,0,0.101,11.72
3375,healthcare,APAC,medium,20,0,0.329,12.68
3376,retail,APAC,low,6,1,0.319,17.95
3377,finance,EMEA,low,10,0,0.1,8.77
3378,healthcare,EMEA,low,8,0,0.184,12.23
3379,education,NA,low,15,0,0.187,5.6
3380,finance,APAC,low,4,0,0.083,4.94
3381,public_sector,EMEA,medium,6,1,0.192,12.2
3382,finance,NA,low,16,0,0.155,12.01
3383,finance,APAC,low,4,0,0.142,7.53
3384,education,NA,high,18,0,0.095,3.41
3385,public_sector,NA,low,2,0,0.127,1.97
3386,public_sector,NA,medium,3,0,0.172,8.46
3387,retail,EMEA,low,2,0,0.077,13.31
3388,finance,APAC,medium,17,0,0.156,8.47
3389,retail,APAC,medium,19,0,0.112,9.32
3390,retail,EMEA,medium,18,1,0.332,7.68
3391,public_sector,EMEA,low,5,0,0.181,3.91
3392,finance,APAC,high,12,0,0.229,13.56
3393,retail,APAC,low,5,1,0.271,3.77
3394,retail,APAC,low,14,0,0.319,13.69
