assignment_id,completed,quality_score,safety_violation,latency_ms,cost_usd
3775,0,3.72,0,1919,0.0138
3776,1,4.75,0,1736,0.0385
3777,1,4.11,0,1805,0.1119
3778,1,2.84,0,1708,0.093
3779,1,4.03,0,1149,0.0434
3780,0,3.73,0,1342,0.069
3781,0,2.94,0,1296,0.0785
3782,1,5.0,0,720,0.038
3783,1,4.1,0,672,0.114
3784,1,4.2,0,1514,0.0525
3785,1,3.26,0,930,0.086
3786,0,4.17,0,704,0.0172
3787,0,5.0,0,1191,0.0867
3788,0,3.28,0,623,0.0145
3789,1,3.72,0,982,0.0297
3790,1,3.07,0,1869,0.0596
3791,1,3.38,0,1239,0.0528
3792,1,3.09,0,2142,0.0272
3793,0,2.86,0,1455,0.0889
3794,0,1.44,0,760,0.0951
3795,1,3.27,0,1603,0.0325
3796,0,3.85,0,866,0.0612
3797,1,4.11,0,1994,0.026
3798,0,4.12,0,1770,0.1015
3799,1,3.0,0,1277,0.0941
3800,1,2.83,0,1696,0.1107
3801,0,4.24,0,1640,0.0569
3802,1,2.85,0,1692,0.0206
3803,1,3.59,0,1327,0.1126
3804,0,3.52,0,1027,0.082
3805,0,4.39,0,1150,0.0304
3806,0,3.11,0,1004,0.1147
3807,1,3.63,0,1206,0.016
3808,1,3.59,0,1664,0.0586
3809,1,3.36,0,1604,0.0922
3810,1,3.79,0,1620,0.0223
3811,1,4.36,0,1466,0.0816
3812,0,4.69,0,1142,0.1165
3813,1,5.0,0,1241,0.0401
3814,1,5.0,0,873,0.0176
3815,1,4.28,0,965,0.0372
3816,1,3.31,0,2016,0.064
3817,1,5.0,0,1459,0.0916
3818,1,3.98,0,847,0.0144
3819,1,2.86,0,768,0.0648
3820,1,4.3,0,1750,0.0591
3821,1,3.97,0,1249,0.104
3822,0,2.41,0,1221,0.1082
3823,0,2.46,0,995,0.1176
3824,1,5.0,0,1665,0.0457
3825,0,3.45,0,1376,0.0542
3826,1,4.47,0,1202,0.0809
3827,1,2.1,0,1451,0.0743
3828,1,4.43,0,1006,0.029
3829,0,4.37,0,1345,0.1095
3830,1,2.95,0,1724,0.0215
3831,0,3.4,0,1323,0.1003
3832,1,4.35,0,1475,0.0794
3833,1,3.51,0,930,0.0836
3834,0,2.73,0,1551,0.0844
3835,0,3.17,0,1367,0.0827
3836,0,4.37,0,674,0.1155
3837,1,2.96,0,1667,0.0219
3838,1,3.36,0,568,0.041
3839,0,2.67,0,832,0.0639
3840,1,4.72,0,1482,0.0753
3841,1,3.37,0,1365,0.07
3842,1,3.03,0,859,0.0637
3843,1,3.66,0,1745,0.0209
3844,1,3.07,0,1597,0.0555
3845,1,2.58,0,1062,0.0747
3846,1,4.94,0,1363,0.0857
3847,1,4.01,0,1285,0.0966
3848,0,4.44,0,1639,0.0704
3849,1,4.04,0,1704,0.0492
3850,1,3.7,0,1533,0.0161
3851,0,3.74,0,1775,0.0552
3852,0,3.49,0,1448,0.0201
3853,0,3.49,0,1190,0.0143
3854,1,4.63,0,1289,0.0516
3855,1,5.0,0,593,0.0426
3856,0,4.07,0,1054,0.1148
3857,1,3.87,0,1715,0.085
3858,1,3.04,0,1314,0.0527
3859,0,3.08,0,212,0.0537
3860,1,4.78,0,1170,0.0386
3861,0,2.71,0,2071,0.0804
3862,1,3.42,0,1210,0.0889
3863,1,4.78,0,1501,0.039
3864,1,4.3,0,1695,0.0165
3865,0,4.06,1,1326,0.051
3866,1,4.49,0,1784,0.0427
3867,1,3.77,0,1128,0.0285
3868,0,4.03,0,1108,0.119
3869,1,3.63,0,1262,0.112
3870,1,3.91,0,1216,0.0612
3871,0,3.94,0,1648,0.1183
3872,1,3.38,0,1278,0.0594
3873,1,3.16,0,934,0.0212
3874,0,3.44,0,1301,0.105
3875,0,4.16,0,1522,0.0702
3876,1,2.23,0,1364,0.0278
3877,0,3.79,0,1499,0.0703
3878,0,3.48,0,1543,0.0296
3879,1,4.72,0,1909,0.0581
3880,0,2.71,0,1554,0.0935
3881,1,3.49,0,1050,0.1024
3882,1,3.72,0,1569,0.0873
3883,1,4.87,0,1067,0.1086
3884,1,3.75,0,1436,0.0393
3885,1,4.49,0,1620,0.0587
3886,1,2.86,0,998,0.0229
3887,0,5.0,0,1671,0.0288
3888,1,4.11,0,996,0.0283
3889,1,2.14,0,2129,0.0796
3890,1,2.2,0,1072,0.0608
3891,1,3.84,0,862,0.0381
3892,1,3.77,0,871,0.0366
3893,0,3.87,0,1018,0.0131
3894,1,5.0,0,1014,0.0666
3895,1,4.12,0,773,0.1075
3896,1,2.84,0,2545,0.0807
3897,1,3.83,0,1456,0.0351
3898,0,2.79,0,1152,0.011
3899,1,3.31,0,1479,0.0666
3900,0,4.33,0,1091,0.1067
3901,0,3.33,0,1206,0.1153
3902,1,4.75,0,732,0.1136
3903,0,4.58,0,1297,0.0957
3904,1,4.36,0,1820,0.0568
3905,1,4.6,0,1768,0.1091
3906,1,3.72,0,756,0.0911
3907,1,3.67,0,1011,0.0741
3908,0,2.59,0,1110,0.0835
3909,1,1.47,0,1569,0.1151
3910,1,3.02,0,1448,0.0807
3911,1,3.93,0,1980,0.1019
3912,1,3.79,0,1564,0.0323
3913,0,4.66,0,1586,0.1128
3914,1,2.38,0,1324,0.0369
3915,0,3.67,0,1478,0.0799
3916,1,4.16,0,1199,0.0759
3917,1,3.26,0,698,0.0715
3918,0,3.96,0,737,0.0474
3919,1,4.68,0,1481,0.0209
3920,1,3.77,0,987,0.0333
3921,0,2.28,0,1463,0.0154
3922,1,4.57,0,1649,0.0269
3923,1,4.31,0,1607,0.117
3924,1,4.0,0,2090,0.1059
3925,1,3.29,0,1023,0.1109
3926,1,4.21,0,879,0.0895
3927,1,3.62,0,1166,0.0496
3928,1,3.98,0,1556,0.1126
3929,1,3.55,0,1563,0.1121
3930,1,4.42,0,946,0.0899
3931,1,4.29,0,999,0.06
3932,1,4.23,0,1407,0.09
3933,1,3.51,0,1276,0.1078
3934,1,3.37,0,1718,0.012
3935,1,4.17,0,1109,0.0383
3936,1,5.0,0,1692,0.0941
3937,0,4.55,0,1844,0.0283
3938,0,3.44,0,2424,0.0158
3939,1,3.83,0,1608,0.1186
3940,0,3.36,0,1094,0.1103
3941,0,2.64,0,889,0.0959
3942,1,2.75,0,1866,0.0761
3943,1,4.13,0,1779,0.0468
3944,0,4.81,0,1464,0.1065
3945,1,2.97,0,1840,0.0416
3946,1,2.59,0,829,0.0939
3947,1,4.05,0,1292,0.1086
3948,1,2.21,0,942,0.1169
3949,1,4.06,0,1163,0.0991
3950,0,2.63,0,1610,0.1102
3951,0,3.69,0,1274,0.0729
3952,0,3.76,0,2092,0.1009
3953,1,4.35,0,1333,0.1025
3954,1,4.11,0,1400,0.0224
3955,1,4.27,0,1534,0.0921
3956,1,3.98,0,1292,0.0965
3957,1,4.21,0,1514,0.0871
3958,0,4.81,0,1292,0.0158
3959,1,3.75,0,1332,0.1167
3960,1,4.17,0,1267,0.027
3961,1,3.12,0,788,0.0252
3962,0,3.01,0,1873,0.056
3963,1,4.57,0,1603,0.1082
3964,1,3.09,0,1398,0.0239
3965,1,3.23,0,1013,0.0588
3966,0,2.34,0,805,0.0103
3967,1,2.88,0,794,0.0981
3968,1,4.67,0,1216,0.0623
3969,1,3.93,0,1539,0.0349
3970,0,3.04,0,1268,0.0197
3971,1,1.96,0,1465,0.0222
3972,0,3.21,0,1773,0.0787
3973,1,4.37,0,1628,0.0937
3974,0,3.88,0,956,0.0108
3975,1,3.4,0,1313,0.1072
3976,1,4.67,0,960,0.0712
3977,0,4.5,0,1056,0.0575
3978,1,4.73,0,1169,0.0882
3979,1,4.6,0,1027,0.0415
3980,1,4.98,0,1195,0.068
3981,1,3.88,0,1186,0.0613
3982,0,3.32,0,1391,0.0305
3983,0,2.98,0,780,0.0791
3984,0,3.44,0,1041,0.0467
3985,1,3.8,0,1312,0.1187
3986,1,4.5,1,1319,0.1178
3987,1,3.75,0,1202,0.0958
3988,1,2.58,0,1547,0.0462
3989,1,3.28,0,1629,0.0195
3990,1,4.71,0,1325,0.027
3991,0,3.01,0,1357,0.0481
3992,0,3.52,0,732,0.0741
3993,1,3.92,0,1131,0.0213
3994,1,4.47,0,1442,0.0184
3995,0,2.39,0,1179,0.0717
3996,0,4.01,0,774,0.0608
3997,1,4.18,0,1249,0.0427
3998,1,4.33,0,1095,0.0602
3999,1,4.77,0,1488,0.0715
4000,1,3.58,0,1435,0.1043
4001,1,4.06,0,1737,0.0844
4002,1,4.84,0,1448,0.1141
4003,1,3.19,0,2108,0.0474
4004,0,3.91,0,1049,0.0222
4005,1,3.13,0,1038,0.0456
4006,0,5.0,0,1065,0.0544
4007,1,4.83,0,1736,0.0996
4008,1,2.94,0,1640,0.0839
4009,1,3.43,0,1354,0.0555
4010,1,2.73,0,1240,0.0973
4011,1,5.0,0,1735,0.0431
4012,1,5.0,0,1038,0.1154
4013,0,2.2,0,890,0.0428
4014,1,2.74,0,1201,0.0798
4015,0,4.24,0,1371,0.0448
4016,1,3.98,0,617,0.0941
4017,1,4.4,0,1630,0.1149
4018,1,3.41,0,1061,0.0846
4019,0,5.0,0,1187,0.0729
4020,1,3.29,0,1738,0.0814
4021,1,3.8,0,1246,0.102
4022,1,2.71,0,1165,0.0596
4023,1,5.0,0,1430,0.0501
4024,1,1.85,0,1922,0.0821
4025,0,5.0,0,1943,0.069
4026,0,4.16,0,1628,0.0295
4027,1,4.58,0,811,0.0163
4028,1,4.32,0,2363,0.0745
4029,1,3.46,0,1073,0.1019
4030,1,5.0,0,1300,0.0692
4031,1,3.83,0,1151,0.1178
4032,1,3.54,0,1362,0.0928
4033,1,4.56,0,1441,0.0359
4034,1,3.0,0,1345,0.0826
4035,1,3.07,0,1668,0.0178
4036,1,3.29,0,324,0.0259
4037,1,4.56,0,842,0.0542
4038,0,3.97,0,1765,0.021
4039,0,4.26,0,938,0.0166
4040,1,2.99,0,915,0.0561
4041,1,2.9,0,983,0.0949
4042,1,5.0,0,1929,0.0157
4043,1,2.97,0,1534,0.0982
4044,0,4.8,0,1283,0.084
4045,1,2.45,0,1219,0.0258
4046,1,4.5,0,1572,0.0786
4047,1,3.92,0,1085,0.043
4048,1,2.99,0,670,0.0613
4049,1,3.76,0,1382,0.0565
4050,0,2.26,0,1016,0.0876
4051,0,1.72,0,2060,0.1157
4052,1,3.29,0,1505,0.1087
4053,0,5.0,0,1896,0.0706
4054,0,2.54,0,1225,0.0602
4055,1,4.62,1,1465,0.1169
4056,0,4.45,0,2029,0.0189
4057,1,3.75,0,1760,0.0506
4058,1,4.14,0,904,0.0373
4059,0,4.55,0,1966,0.0604
4060,1,2.8,0,1419,0.0353
4061,0,3.44,0,1569,0.0777
4062,1,3.09,0,1602,0.076
4063,1,4.98,0,1279,0.0923
4064,0,4.5,0,806,0.0724
4065,1,3.51,0,1063,0.0967
4066,1,5.0,0,1298,0.1036
4067,1,3.86,0,215,0.0638
4068,1,3.93,0,1191,0.0268
4069,1,2.21,0,1464,0.0701
4070,0,3.11,0,976,0.066
4071,0,3.55,0,1244,0.0487
4072,1,3.01,0,1231,0.0541
4073,1,3.54,0,1187,0.0993
4074,0,4.3,0,1036,0.0128
4075,1,2.92,0,1320,0.0814
4076,1,3.34,0,707,0.0292
4077,0,2.83,0,1715,0.0241
4078,0,2.72,0,1212,0.0467
4079,1,3.15,0,1677,0.0691
4080,0,3.64,0,1724,0.0724
4081,0,3.03,0,1005,0.022
4082,1,4.24,0,2002,0.0769
4083,1,3.12,0,1741,0.0489
4084,0,4.34,0,2102,0.047
4085,1,4.05,0,1235,0.044
4086,1,4.49,0,1049,0.0865
4087,0,3.36,0,1776,0.1001
4088,1,1.38,0,1453,0.1022
4089,1,4.26,0,1526,0.0785
4090,1,4.67,0,1154,0.0855
4091,1,4.71,0,1238,0.0352
4092,1,3.56,0,1640,0.0785
4093,1,4.66,0,1379,0.0835
4094,0,4.41,0,1591,0.0799
4095,1,3.25,0,1594,0.1058
4096,1,4.75,0,1199,0.0473
4097,1,5.0,0,1705,0.0287
4098,0,3.71,0,1762,0.0896
4099,1,3.98,0,692,0.0282
4100,0,4.88,0,1493,0.0477
4101,1,2.76,0,1762,0.0193
4102,0,4.46,0,1521,0.0746
4103,0,4.48,0,1821,0.114
4104,1,4.82,0,1599,0.0104
4105,1,3.46,0,1371,0.044
4106,1,3.58,0,1345,0.0165
4107,0,4.92,0,1221,0.0882
4108,1,4.17,0,1441,0.0343
4109,1,4.44,0,1698,0.1084
4110,1,5.0,0,1339,0.0996
4111,1,2.61,0,1503,0.0105
4112,0,3.18,0,1156,0.0904
4113,1,1.81,0,997,0.0609
4114,1,2.99,0,1331,0.0199
4115,1,4.2,0,1568,0.0517
4116,0,3.21,0,2193,0.1005
4117,0,3.7,0,1969,0.023
4118,0,3.81,0,888,0.0896
4119,1,3.11,0,1956,0.0526
4120,0,2.92,0,1224,0.0128
4121,1,4.25,0,1415,0.0879
4122,1,4.08,0,1952,0.0829
4123,0,3.58,0,1251,0.0349
4124,0,2.9,0,674,0.0337
4125,1,5.0,0,1595,0.0249
4126,0,3.17,0,1806,0.0274
4127,0,3.66,0,891,0.0231
4128,1,5.0,0,1294,0.0553
4129,1,3.86,0,1652,0.0409
4130,1,2.74,0,1525,0.0491
4131,1,2.96,0,1318,0.0145
4132,1,5.0,0,1130,0.0928
4133,1,4.15,0,1596,0.094
4134,1,3.78,0,1716,0.0255
4135,1,2.4,0,1428,0.0721
4136,0,4.05,0,1037,0.0525
4137,0,1.63,0,1155,0.0488
4138,1,4.32,0,1450,0.0619
4139,0,4.06,0,1507,0.0295
4140,1,4.92,0,1692,0.0469
4141,1,3.84,0,1715,0.0248
4142,1,3.6,0,1209,0.0827
4143,0,2.99,0,1456,0.1116
4144,1,2.99,0,1295,0.0886
4145,1,4.17,0,1289,0.1145
4146,0,3.03,0,1550,0.1172
4147,1,3.55,0,1048,0.0105
4148,0,3.93,0,2066,0.0214
4149,0,2.51,0,1082,0.0411
4150,0,3.91,0,1801,0.0235
4151,1,2.55,0,1154,0.0352
4152,0,4.21,0,1286,0.0299
4153,1,3.89,0,1132,0.0539
4154,0,2.72,0,1626,0.0442
4155,1,4.38,0,1162,0.0766
4156,1,3.76,0,1914,0.0153
4157,1,3.35,0,1562,0.0166
4158,1,3.05,0,1263,0.1066
4159,1,4.17,0,1441,0.0802
4160,0,3.01,0,1408,0.1063
4161,1,4.64,0,1954,0.0208
4162,1,3.16,1,1020,0.0452
4163,1,3.4,0,1796,0.1123
4164,1,4.36,0,1075,0.0301
4165,0,3.4,0,2078,0.1022
4166,0,4.14,0,904,0.1071
4167,0,4.26,0,1127,0.0349
4168,1,4.48,0,1525,0.0201
4169,1,3.72,0,1889,0.0581
4170,0,2.51,0,401,0.0422
4171,1,2.52,0,1768,0.0815
4172,1,1.75,0,781,0.0484
4173,1,3.58,0,1356,0.0364
4174,1,2.31,0,1044,0.0486
4175,1,3.78,0,1632,0.097
4176,0,3.93,0,1172,0.0591
4177,0,4.82,0,1632,0.0288
4178,0,3.19,0,1291,0.0177
4179,1,2.72,0,1326,0.1072
4180,1,4.67,0,1077,0.1171
4181,1,5.0,0,1240,0.1082
4182,0,3.82,0,1577,0.052
4183,1,3.33,0,1413,0.0985
4184,1,3.81,0,1136,0.0476
4185,0,3.96,0,1021,0.0954
4186,1,3.76,0,1297,0.0299
4187,1,4.19,0,1234,0.1192
4188,1,4.33,0,1340,0.0655
4189,1,4.65,0,1772,0.0787
4190,0,3.76,0,830,0.1077
4191,1,3.79,0,806,0.0205
4192,1,4.39,0,1939,0.0863
4193,1,3.37,0,1711,0.0894
4194,1,5.0,0,949,0.0803
4195,1,3.54,0,2031,0.0189
4196,1,3.29,0,1746,0.032
4197,0,5.0,0,1463,0.0148
4198,0,4.5,0,1672,0.0905
4199,0,3.88,0,465,0.0208
4200,1,3.48,0,1552,0.0765
4201,0,3.07,0,1161,0.0907
4202,0,3.64,0,1308,0.0384
4203,1,3.67,0,1663,0.0243
4204,1,3.47,0,1871,0.0973
4205,1,4.61,0,1302,0.0715
4206,1,2.6,0,836,0.1133
4207,1,4.08,0,1349,0.041
4208,0,3.32,0,1200,0.1101
4209,0,4.13,0,1560,0.0886
4210,1,2.16,0,1482,0.0158
4211,0,3.8,0,1323,0.0954
4212,1,3.18,0,1377,0.0846
4213,0,3.21,0,1352,0.1177
4214,1,5.0,0,1600,0.0275
4215,0,5.0,0,1366,0.014
4216,1,4.69,0,1622,0.0717
4217,0,5.0,0,1559,0.0153
4218,1,4.64,0,1111,0.0627
4219,0,2.38,0,1058,0.1146
4220,1,4.54,0,2023,0.1044
4221,1,3.92,0,1373,0.0552
4222,0,4.19,0,1231,0.1193
4223,0,4.16,0,1586,0.1078
4224,1,5.0,0,307,0.0278
4225,1,3.34,0,978,0.1183
4226,1,2.84,0,1627,0.085
4227,1,3.78,0,1802,0.0398
4228,0,4.25,0,1411,0.0173
4229,1,1.0,0,1308,0.1027
4230,1,2.49,0,1446,0.0409
4231,1,4.35,0,1530,0.1116
4232,1,4.47,0,1554,0.0111
4233,1,3.06,0,906,0.0355
4234,0,3.99,0,771,0.0301
4235,1,2.48,0,765,0.1187
4236,1,4.31,0,2014,0.1131
4237,1,4.61,0,1743,0.0688
4238,0,2.29,0,1455,0.0136
4239,1,3.86,0,844,0.108
4240,1,3.35,0,2197,0.0834
4241,1,5.0,0,1581,0.1002
4242,1,4.48,0,1496,0.105
4243,1,4.5,0,1042,0.035
4244,0,5.0,0,1638,0.116
4245,1,5.0,0,1306,0.0489
4246,1,3.55,0,1130,0.0537
4247,1,2.72,0,959,0.0139
4248,1,4.05,0,1349,0.0703
4249,0,3.12,0,1490,0.0937
4250,0,4.03,0,1701,0.1065
4251,1,2.68,0,1484,0.0555
4252,1,3.41,0,1195,0.0922
4253,1,2.76,0,864,0.0144
4254,1,3.38,0,946,0.1075
4255,0,4.54,0,1311,0.0756
4256,1,3.79,0,1386,0.0403
4257,1,4.36,0,1695,0.0602
4258,1,4.47,0,1161,0.0291
4259,0,4.54,0,1048,0.0571
4260,0,2.07,0,1181,0.092
4261,1,2.33,0,1858,0.1082
4262,1,5.0,0,1469,0.0837
4263,1,5.0,0,1250,0.0927
4264,1,1.53,0,723,0.0908
4265,1,3.95,0,969,0.036
4266,0,3.73,0,1575,0.0977
4267,1,5.0,0,1612,0.0215
4268,0,3.59,0,1580,0.0293
4269,1,5.0,0,1315,0.0502
4270,1,3.66,0,1687,0.0269
4271,0,3.17,0,1318,0.0821
4272,0,2.38,0,626,0.1095
4273,0,3.84,0,1175,0.0994
4274,1,4.93,0,1509,0.0583
4275,0,5.0,0,2028,0.0146
4276,0,3.85,0,1664,0.0962
4277,1,3.87,0,1450,0.0496
4278,1,3.58,0,1543,0.0913
4279,1,3.12,0,1276,0.1087
4280,1,2.27,0,1921,0.0312
4281,1,2.85,0,1281,0.0799
4282,1,4.3,0,942,0.0959
4283,0,3.81,0,1608,0.0468
4284,1,4.31,0,1564,0.0674
4285,1,3.61,0,1321,0.0983
4286,1,4.11,0,1478,0.0265
4287,1,4.02,0,1206,0.078
4288,1,4.02,0,1182,0.0977
4289,1,2.88,0,808,0.0668
4290,0,4.11,0,1548,0.0315
4291,1,3.85,0,1493,0.0177
4292,1,3.42,0,1952,0.0116
4293,0,3.48,0,1259,0.0421
4294,1,4.75,0,1594,0.0116
4295,1,4.22,0,1936,0.0947
4296,0,1.87,0,1617,0.0568
4297,1,5.0,0,860,0.1198
4298,1,4.12,0,1577,0.0983
4299,1,3.94,0,1919,0.0335
4300,1,3.12,0,1542,0.09
4301,0,4.4,0,1248,0.0195
4302,1,4.18,0,1737,0.0351
4303,1,2.7,0,1513,0.0246
4304,1,2.43,0,751,0.0407
4305,1,4.94,0,1596,0.115
4306,1,4.54,0,1426,0.0155
4307,1,3.46,0,1469,0.0258
4308,1,5.0,0,1351,0.0282
4309,0,3.62,0,1381,0.0765
4310,0,4.32,0,1517,0.0815
4311,0,2.92,0,1176,0.0255
4312,1,3.31,0,1509,0.0694
4313,1,4.85,0,1698,0.0354
4314,1,3.16,0,2417,0.0881
4315,0,2.81,0,1520,0.0817
4316,1,3.31,0,828,0.0993
4317,1,3.07,0,1816,0.0186
4318,1,4.64,0,1141,0.0118
4319,1,4.88,0,1491,0.0765
4320,0,4.83,0,1132,0.0671
4321,1,3.56,0,624,0.0516
4322,1,3.37,0,1492,0.0691
4323,0,4.6,0,1194,0.1111
4324,1,3.65,0,1214,0.0695
4325,1,3.27,0,1281,0.1149
4326,1,2.94,0,1336,0.0883
4327,0,3.38,0,1023,0.0486
4328,1,2.33,0,1277,0.1148
4329,0,4.02,0,1973,0.0397
4330,1,3.89,0,1716,0.0807
4331,0,3.65,0,1419,0.015
4332,1,3.92,0,1508,0.0762
4333,1,2.73,0,1490,0.1003
4334,0,4.57,0,1372,0.0179
4335,0,3.81,0,1517,0.0878
4336,1,3.29,0,1482,0.0481
4337,0,2.31,0,1702,0.0876
4338,1,3.58,0,1281,0.0566
4339,1,2.69,0,942,0.0188
4340,0,2.87,0,1803,0.0552
4341,1,4.8,0,939,0.044
4342,1,5.0,0,1248,0.1006
4343,1,4.31,0,1251,0.0392
4344,1,3.93,0,1602,0.0901
4345,1,3.9,0,1850,0.0553
4346,1,3.98,0,1381,0.0728
4347,0,4.73,0,1620,0.0639
4348,0,3.0,0,1599,0.0514
4349,0,3.8,0,1620,0.0613
4350,0,3.41,0,1612,0.013
4351,0,2.9,0,1931,0.1191
4352,0,4.51,0,1170,0.0428
4353,1,4.04,0,1513,0.0162
4354,1,3.86,0,1244,0.1061
4355,1,4.08,0,1181,0.0379
4356,1,3.74,0,1459,0.0295
4357,0,2.81,0,1299,0.0309
4358,1,4.2,0,1788,0.0627
4359,1,4.75,0,808,0.0678
4360,0,5.0,0,1802,0.0612
4361,1,2.95,0,2178,0.084
4362,1,3.86,0,1940,0.0248
4363,1,2.51,0,1141,0.1099
4364,1,3.16,0,1097,0.0123
4365,1,3.9,0,1579,0.0143
4366,0,3.37,0,368,0.0777
4367,0,3.52,0,1399,0.0535
4368,0,3.85,0,1803,0.1194
4369,1,3.98,0,909,0.0655
4370,0,4.18,0,1618,0.0619
4371,1,2.89,0,863,0.0975
4372,1,2.83,0,1703,0.0846
4373,1,3.54,0,1272,0.0238
4374,1,3.98,0,1730,0.0726
4375,1,4.41,0,1455,0.1048
4376,0,2.54,0,1199,0.0735
4377,1,5.0,0,1405,0.0331
4378,1,4.2,0,2188,0.0698
4379,1,5.0,0,1158,0.0219
4380,1,3.48,0,1063,0.0541
4381,0,4.39,0,1248,0.0578
4382,1,4.43,0,1682,0.0461
4383,1,4.74,0,1332,0.0571
4384,0,1.9,0,1321,0.0131
4385,1,3.89,0,1485,0.0409
4386,1,5.0,0,1643,0.0195
4387,0,4.66,0,1037,0.0951
4388,1,4.01,0,1180,0.0278
4389,0,4.11,0,1858,0.0945
4390,1,4.13,0,1819,0.029
4391,1,3.81,0,815,0.0651
4392,1,4.15,0,1292,0.0617
4393,1,3.96,0,1718,0.0523
4394,0,3.96,0,1018,0.0993
4395,1,3.08,0,1410,0.0112
4396,1,4.2,0,1416,0.0632
4397,1,4.32,0,1264,0.0129
4398,0,2.74,0,1556,0.0549
4399,1,3.49,0,932,0.05
4400,1,3.08,0,717,0.0659
4401,1,2.73,0,1129,0.0597
4402,1,3.42,0,1669,0.046
4403,1,2.93,0,1578,0.0216
4404,1,2.46,0,1994,0.0151
4405,1,3.58,0,1431,0.0627
4406,0,4.3,0,1682,0.0418
4407,1,2.63,0,1073,0.0303
4408,1,4.39,0,1610,0.0915
4409,0,3.85,0,1855,0.0821
4410,0,4.26,0,1267,0.0898
4411,1,4.24,0,1740,0.1075
4412,1,4.58,0,946,0.0792
4413,0,5.0,0,1528,0.0401
4414,0,4.7,0,1397,0.0673
4415,1,4.07,0,1090,0.0659
4416,1,4.86,0,981,0.0451
4417,1,4.4,0,1713,0.0211
4418,0,4.78,0,1450,0.0903
4419,1,3.86,0,835,0.097
4420,1,3.03,0,1642,0.0972
4421,1,3.07,0,1697,0.0362
4422,1,4.48,0,963,0.0887
4423,1,4.43,0,1070,0.0203
4424,0,3.58,0,936,0.0244
4425,0,4.23,0,1617,0.0397
4426,1,3.26,0,867,0.028
4427,0,3.25,0,1487,0.0889
4428,0,3.62,0,823,0.1077
4429,1,4.28,0,1365,0.0369
4430,1,4.94,0,483,0.0676
4431,0,2.92,0,1248,0.0183
4432,1,1.84,0,560,0.0342
4433,0,3.48,0,1599,0.1094
4434,0,4.13,0,1378,0.0124
4435,1,2.06,0,1385,0.092
4436,1,3.77,0,1810,0.0495
4437,1,2.88,0,1894,0.0226
4438,1,3.19,0,1687,0.0946
4439,1,2.37,0,2141,0.1014
4440,1,2.41,0,797,0.0195
4441,1,4.42,0,1744,0.1162
4442,1,2.78,0,1941,0.0299
4443,1,2.56,0,1680,0.0859
4444,1,3.42,0,1333,0.1123
4445,0,1.75,0,940,0.016
4446,1,3.81,0,975,0.0458
4447,0,4.93,0,1751,0.0365
4448,0,3.9,0,1212,0.0162
4449,0,3.49,0,1332,0.1168
4450,0,4.08,0,1825,0.013
4451,0,5.0,0,1436,0.0623
4452,1,3.75,0,1362,0.1189
4453,0,4.25,0,791,0.0192
4454,0,3.33,0,476,0.0183
4455,1,4.9,0,962,0.1165
4456,0,4.25,1,1070,0.0586
4457,0,3.24,0,1475,0.0168
4458,1,4.35,0,2275,0.0223
4459,1,3.96,0,1493,0.0158
4460,1,4.22,0,1199,0.0763
4461,1,5.0,0,1573,0.1039
4462,1,4.2,0,1496,0.0431
4463,1,3.84,0,1257,0.0161
4464,0,2.56,1,1369,0.0207
4465,1,4.11,0,1196,0.0941
4466,0,3.62,0,1699,0.0456
4467,1,4.58,0,1494,0.0298
4468,1,2.99,0,1417,0.0685
4469,1,2.93,0,2007,0.0878
4470,1,4.65,0,1114,0.0188
4471,1,4.81,0,1302,0.0883
4472,0,3.64,0,1491,0.0339
4473,1,3.6,0,1528,0.0947
4474,1,2.35,0,1020,0.0706
4475,0,3.49,0,2010,0.1093
4476,1,3.4,0,1488,0.0458
4477,1,3.68,0,1363,0.0758
4478,1,3.65,0,987,0.1097
4479,1,3.37,0,1258,0.051
4480,0,2.97,0,1346,0.0406
4481,0,3.25,0,1404,0.0425
4482,0,3.32,0,1399,0.0758
4483,1,3.79,0,860,0.1095
4484,1,5.0,0,1031,0.0431
4485,1,4.43,0,1664,0.1122
4486,1,3.39,0,1123,0.112
4487,0,4.01,0,2063,0.0588
4488,1,4.32,0,963,0.0912
4489,1,4.35,0,1464,0.1134
4490,1,4.25,0,1114,0.0904
4491,0,2.72,0,1400,0.0974
4492,0,4.71,0,1497,0.02
4493,0,2.51,0,1070,0.0103
4494,0,2.76,0,1507,0.0864
4495,1,3.19,0,1356,0.089
4496,0,3.26,0,1621,0.0962
4497,1,2.68,0,1250,0.0309
4498,0,3.81,0,509,0.1136
4499,1,3.31,0,784,0.0731
4500,0,3.39,0,1179,0.1023
4501,1,3.07,0,1750,0.1064
4502,1,2.69,0,1675,0.0891
4503,1,4.01,0,1524,0.1163
4504,0,4.02,0,1965,0.0575
4505,0,5.0,0,1252,0.0924
4506,1,3.06,0,1511,0.0524
4507,0,4.27,0,861,0.0991
4508,0,2.21,0,1811,0.0834
4509,1,4.23,0,1520,0.0291
4510,0,4.25,0,1489,0.0468
4511,1,4.36,0,1363,0.0331
4512,1,3.0,0,1580,0.1115
4513,1,2.85,0,1677,0.0242
4514,1,5.0,0,1596,0.0481
4515,1,3.76,0,1347,0.0808
4516,1,5.0,0,483,0.0843
4517,0,4.96,0,1203,0.0501
4518,1,2.28,0,795,0.1125
4519,1,2.63,0,1150,0.0141
