ticket_id,experiment_name,variant
2342,agent_assist_aug26,treatment
2343,agent_assist_aug26,control
2344,agent_assist_aug26,treatment
2345,agent_assist_aug26,control
2346,agent_assist_aug26,treatment
2347,agent_assist_aug26,control
2348,agent_assist_aug26,treatment
2349,agent_assist_aug26,control
2350,agent_assist_aug26,treatment
2351,agent_assist_aug26,control
2352,agent_assist_aug26,treatment
2353,agent_assist_aug26,control
2354,agent_assist_aug26,treatment
2355,agent_assist_aug26,control
2356,agent_assist_aug26,treatment
2357,agent_assist_aug26,control
2358,agent_assist_aug26,treatment
2359,agent_assist_aug26,control
2360,agent_assist_aug26,treatment
2361,agent_assist_aug26,control
2362,agent_assist_aug26,treatment
2363,agent_assist_aug26,control
2364,agent_assist_aug26,treatment
2365,agent_assist_aug26,control
2366,agent_assist_aug26,treatment
2367,agent_assist_aug26,control
2368,agent_assist_aug26,treatment
2369,agent_assist_aug26,control
2370,agent_assist_aug26,treatment
2371,agent_assist_aug26,control
2372,agent_assist_aug26,treatment
2373,agent_assist_aug26,control
2374,agent_assist_aug26,treatment
2375,agent_assist_aug26,control
2376,agent_assist_aug26,treatment
2377,agent_assist_aug26,control
2378,agent_assist_aug26,treatment
2379,agent_assist_aug26,control
2380,agent_assist_aug26,treatment
2381,agent_assist_aug26,control
2382,agent_assist_aug26,treatment
2383,agent_assist_aug26,control
2384,agent_assist_aug26,treatment
2385,agent_assist_aug26,control
2386,agent_assist_aug26,treatment
2387,agent_assist_aug26,control
2388,agent_assist_aug26,treatment
2389,agent_assist_aug26,control
2390,agent_assist_aug26,treatment
2391,agent_assist_aug26,control
2392,agent_assist_aug26,treatment
2393,agent_assist_aug26,control
2394,agent_assist_aug26,treatment
2395,agent_assist_aug26,control
2396,agent_assist_aug26,treatment
2397,agent_assist_aug26,control
2398,agent_assist_aug26,treatment
2399,agent_assist_aug26,control
2400,agent_assist_aug26,treatment
2401,agent_assist_aug26,control
2402,agent_assist_aug26,treatment
2403,agent_assist_aug26,control
2404,agent_assist_aug26,treatment
2405,agent_assist_aug26,control
2406,agent_assist_aug26,treatment
2407,agent_assist_aug26,control
2408,agent_assist_aug26,treatment
2409,agent_assist_aug26,control
2410,agent_assist_aug26,treatment
2411,agent_assist_aug26,control
2412,agent_assist_aug26,treatment
2413,agent_assist_aug26,control
2414,agent_assist_aug26,treatment
2415,agent_assist_aug26,control
2416,agent_assist_aug26,treatment
2417,agent_assist_aug26,control
2418,agent_assist_aug26,treatment
2419,agent_assist_aug26,control
2420,agent_assist_aug26,treatment
2421,agent_assist_aug26,control
2422,agent_assist_aug26,treatment
2423,agent_assist_aug26,control
2424,agent_assist_aug26,treatment
2425,agent_assist_aug26,control
2426,agent_assist_aug26,treatment
2427,agent_assist_aug26,control
2428,agent_assist_aug26,treatment
2429,agent_assist_aug26,control
2430,agent_assist_aug26,treatment
2431,agent_assist_aug26,control
2432,agent_assist_aug26,treatment
2433,agent_assist_aug26,control
2434,agent_assist_aug26,treatment
2435,agent_assist_aug26,control
2436,agent_assist_aug26,treatment
2437,agent_assist_aug26,control
2438,agent_assist_aug26,treatment
2439,agent_assist_aug26,control
2440,agent_assist_aug26,treatment
2441,agent_assist_aug26,control
2442,agent_assist_aug26,treatment
2443,agent_assist_aug26,control
2444,agent_assist_aug26,treatment
2445,agent_assist_aug26,control
2446,agent_assist_aug26,treatment
2447,agent_assist_aug26,control
2448,agent_assist_aug26,treatment
2449,agent_assist_aug26,control
2450,agent_assist_aug26,treatment
2451,agent_assist_aug26,control
2452,agent_assist_aug26,treatment
2453,agent_assist_aug26,control
2454,agent_assist_aug26,treatment
2455,agent_assist_aug26,control
2456,agent_assist_aug26,treatment
2457,agent_assist_aug26,control
2458,agent_assist_aug26,treatment
2459,agent_assist_aug26,control
2460,agent_assist_aug26,treatment
2461,agent_assist_aug26,control
2462,agent_assist_aug26,treatment
2463,agent_assist_aug26,control
2464,agent_assist_aug26,treatment
2465,agent_assist_aug26,control
2466,agent_assist_aug26,treatment
2467,agent_assist_aug26,control
2468,agent_assist_aug26,treatment
2469,agent_assist_aug26,control
2470,agent_assist_aug26,treatment
2471,agent_assist_aug26,control
2472,agent_assist_aug26,treatment
2473,agent_assist_aug26,control
2474,agent_assist_aug26,treatment
2475,agent_assist_aug26,control
2476,agent_assist_aug26,treatment
2477,agent_assist_aug26,control
2478,agent_assist_aug26,treatment
2479,agent_assist_aug26,control
2480,agent_assist_aug26,treatment
2481,agent_assist_aug26,control
2482,agent_assist_aug26,treatment
2483,agent_assist_aug26,control
2484,agent_assist_aug26,treatment
2485,agent_assist_aug26,control
2486,agent_assist_aug26,treatment
2487,agent_assist_aug26,control
2488,agent_assist_aug26,treatment
2489,agent_assist_aug26,control
2490,agent_assist_aug26,treatment
2491,agent_assist_aug26,control
2492,agent_assist_aug26,treatment
2493,agent_assist_aug26,control
2494,agent_assist_aug26,treatment
2495,agent_assist_aug26,control
2496,agent_assist_aug26,treatment
2497,agent_assist_aug26,control
2498,agent_assist_aug26,treatment
2499,agent_assist_aug26,control
2500,agent_assist_aug26,treatment
2501,agent_assist_aug26,control
2502,agent_assist_aug26,treatment
2503,agent_assist_aug26,control
2504,agent_assist_aug26,treatment
2505,agent_assist_aug26,control
2506,agent_assist_aug26,treatment
2507,agent_assist_aug26,control
2508,agent_assist_aug26,treatment
2509,agent_assist_aug26,control
2510,agent_assist_aug26,treatment
2511,agent_assist_aug26,control
2512,agent_assist_aug26,treatment
2513,agent_assist_aug26,control
2514,agent_assist_aug26,treatment
2515,agent_assist_aug26,control
2516,agent_assist_aug26,treatment
2517,agent_assist_aug26,control
2518,agent_assist_aug26,treatment
2519,agent_assist_aug26,control
2520,agent_assist_aug26,treatment
2521,agent_assist_aug26,control
2522,agent_assist_aug26,treatment
2523,agent_assist_aug26,control
2524,agent_assist_aug26,treatment
2525,agent_assist_aug26,control
2526,agent_assist_aug26,treatment
2527,agent_assist_aug26,control
2528,agent_assist_aug26,treatment
2529,agent_assist_aug26,control
2530,agent_assist_aug26,treatment
2531,agent_assist_aug26,control
2532,agent_assist_aug26,treatment
2533,agent_assist_aug26,control
2534,agent_assist_aug26,treatment
2535,agent_assist_aug26,control
2536,agent_assist_aug26,treatment
2537,agent_assist_aug26,control
2538,agent_assist_aug26,treatment
2539,agent_assist_aug26,control
2540,agent_assist_aug26,treatment
2541,agent_assist_aug26,control
2542,agent_assist_aug26,treatment
2543,agent_assist_aug26,control
2544,agent_assist_aug26,treatment
2545,agent_assist_aug26,control
2546,agent_assist_aug26,treatment
2547,agent_assist_aug26,control
2548,agent_assist_aug26,treatment
2549,agent_assist_aug26,control
2550,agent_assist_aug26,treatment
2551,agent_assist_aug26,control
2552,agent_assist_aug26,treatment
2553,agent_assist_aug26,control
2554,agent_assist_aug26,treatment
2555,agent_assist_aug26,control
2556,agent_assist_aug26,treatment
2557,agent_assist_aug26,control
2558,agent_assist_aug26,treatment
2559,agent_assist_aug26,control
2560,agent_assist_aug26,treatment
2561,agent_assist_aug26,control
2562,agent_assist_aug26,treatment
2563,agent_assist_aug26,control
2564,agent_assist_aug26,treatment
2565,agent_assist_aug26,control
2566,agent_assist_aug26,treatment
2567,agent_assist_aug26,control
2568,agent_assist_aug26,treatment
2569,agent_assist_aug26,control
2570,agent_assist_aug26,treatment
2571,agent_assist_aug26,control
2572,agent_assist_aug26,treatment
2573,agent_assist_aug26,control
2574,agent_assist_aug26,treatment
2575,agent_assist_aug26,control
2576,agent_assist_aug26,treatment
2577,agent_assist_aug26,control
2578,agent_assist_aug26,treatment
2579,agent_assist_aug26,control
2580,agent_assist_aug26,treatment
2581,agent_assist_aug26,control
2582,agent_assist_aug26,treatment
2583,agent_assist_aug26,control
2584,agent_assist_aug26,treatment
2585,agent_assist_aug26,control
2586,agent_assist_aug26,treatment
2587,agent_assist_aug26,control
2588,agent_assist_aug26,treatment
2589,agent_assist_aug26,control
2590,agent_assist_aug26,treatment
2591,agent_assist_aug26,control
2592,agent_assist_aug26,treatment
2593,agent_assist_aug26,control
2594,agent_assist_aug26,treatment
2595,agent_assist_aug26,control
2596,agent_assist_aug26,treatment
2597,agent_assist_aug26,control
2598,agent_assist_aug26,treatment
2599,agent_assist_aug26,control
2600,agent_assist_aug26,treatment
2601,agent_assist_aug26,control
2602,agent_assist_aug26,treatment
2603,agent_assist_aug26,control
2604,agent_assist_aug26,treatment
2605,agent_assist_aug26,control
2606,agent_assist_aug26,treatment
2607,agent_assist_aug26,control
2608,agent_assist_aug26,treatment
2609,agent_assist_aug26,control
2610,agent_assist_aug26,treatment
2611,agent_assist_aug26,control
2612,agent_assist_aug26,treatment
2613,agent_assist_aug26,control
2614,agent_assist_aug26,treatment
2615,agent_assist_aug26,control
2616,agent_assist_aug26,treatment
2617,agent_assist_aug26,control
2618,agent_assist_aug26,treatment
2619,agent_assist_aug26,control
2620,agent_assist_aug26,treatment
2621,agent_assist_aug26,control
2622,agent_assist_aug26,treatment
2623,agent_assist_aug26,control
2624,agent_assist_aug26,treatment
2625,agent_assist_aug26,control
2626,agent_assist_aug26,treatment
2627,agent_assist_aug26,control
2628,agent_assist_aug26,treatment
2629,agent_assist_aug26,control
2630,agent_assist_aug26,treatment
2631,agent_assist_aug26,control
2632,agent_assist_aug26,treatment
2633,agent_assist_aug26,control
2634,agent_assist_aug26,treatment
2635,agent_assist_aug26,control
2636,agent_assist_aug26,treatment
2637,agent_assist_aug26,control
2638,agent_assist_aug26,treatment
2639,agent_assist_aug26,control
2640,agent_assist_aug26,treatment
2641,agent_assist_aug26,control
2642,agent_assist_aug26,treatment
2643,agent_assist_aug26,control
2644,agent_assist_aug26,treatment
2645,agent_assist_aug26,control
2646,agent_assist_aug26,treatment
2647,agent_assist_aug26,control
2648,agent_assist_aug26,treatment
2649,agent_assist_aug26,control
2650,agent_assist_aug26,treatment
2651,agent_assist_aug26,control
2652,agent_assist_aug26,treatment
2653,agent_assist_aug26,control
2654,agent_assist_aug26,treatment
2655,agent_assist_aug26,control
2656,agent_assist_aug26,treatment
2657,agent_assist_aug26,control
2658,agent_assist_aug26,treatment
2659,agent_assist_aug26,control
2660,agent_assist_aug26,treatment
2661,agent_assist_aug26,control
2662,agent_assist_aug26,treatment
2663,agent_assist_aug26,control
2664,agent_assist_aug26,treatment
2665,agent_assist_aug26,control
2666,agent_assist_aug26,treatment
2667,agent_assist_aug26,control
2668,agent_assist_aug26,treatment
2669,agent_assist_aug26,control
2670,agent_assist_aug26,treatment
2671,agent_assist_aug26,control
2672,agent_assist_aug26,treatment
2673,agent_assist_aug26,control
2674,agent_assist_aug26,treatment
2675,agent_assist_aug26,control
2676,agent_assist_aug26,treatment
2677,agent_assist_aug26,control
2678,agent_assist_aug26,treatment
2679,agent_assist_aug26,control
2680,agent_assist_aug26,treatment
2681,agent_assist_aug26,control
2682,agent_assist_aug26,treatment
2683,agent_assist_aug26,control
2684,agent_assist_aug26,treatment
2685,agent_assist_aug26,control
2686,agent_assist_aug26,treatment
2687,agent_assist_aug26,control
2688,agent_assist_aug26,treatment
2689,agent_assist_aug26,control
2690,agent_assist_aug26,treatment
2691,agent_assist_aug26,control
2692,agent_assist_aug26,treatment
2693,agent_assist_aug26,control
2694,agent_assist_aug26,treatment
2695,agent_assist_aug26,control
2696,agent_assist_aug26,treatment
2697,agent_assist_aug26,control
2698,agent_assist_aug26,treatment
2699,agent_assist_aug26,control
2700,agent_assist_aug26,treatment
2701,agent_assist_aug26,control
2702,agent_assist_aug26,treatment
2703,agent_assist_aug26,control
2704,agent_assist_aug26,treatment
2705,agent_assist_aug26,control
2706,agent_assist_aug26,treatment
2707,agent_assist_aug26,control
2708,agent_assist_aug26,treatment
2709,agent_assist_aug26,control
2710,agent_assist_aug26,treatment
2711,agent_assist_aug26,control
2712,agent_assist_aug26,treatment
2713,agent_assist_aug26,control
2714,agent_assist_aug26,treatment
2715,agent_assist_aug26,control
2716,agent_assist_aug26,treatment
2717,agent_assist_aug26,control
2718,agent_assist_aug26,treatment
2719,agent_assist_aug26,control
2720,agent_assist_aug26,treatment
2721,agent_assist_aug26,control
2722,agent_assist_aug26,treatment
2723,agent_assist_aug26,control
2724,agent_assist_aug26,treatment
2725,agent_assist_aug26,control
2726,agent_assist_aug26,treatment
2727,agent_assist_aug26,control
2728,agent_assist_aug26,treatment
2729,agent_assist_aug26,control
2730,agent_assist_aug26,treatment
2731,agent_assist_aug26,control
2732,agent_assist_aug26,treatment
2733,agent_assist_aug26,control
2734,agent_assist_aug26,treatment
2735,agent_assist_aug26,control
2736,agent_assist_aug26,treatment
2737,agent_assist_aug26,control
2738,agent_assist_aug26,treatment
2739,agent_assist_aug26,control
2740,agent_assist_aug26,treatment
2741,agent_assist_aug26,control
2742,agent_assist_aug26,treatment
2743,agent_assist_aug26,control
2744,agent_assist_aug26,treatment
2745,agent_assist_aug26,control
2746,agent_assist_aug26,treatment
2747,agent_assist_aug26,control
2748,agent_assist_aug26,treatment
2749,agent_assist_aug26,control
2750,agent_assist_aug26,treatment
2751,agent_assist_aug26,control
2752,agent_assist_aug26,treatment
2753,agent_assist_aug26,control
2754,agent_assist_aug26,treatment
2755,agent_assist_aug26,control
2756,agent_assist_aug26,treatment
2757,agent_assist_aug26,control
2758,agent_assist_aug26,treatment
2759,agent_assist_aug26,control
2760,agent_assist_aug26,treatment
2761,agent_assist_aug26,control
2762,agent_assist_aug26,treatment
2763,agent_assist_aug26,control
2764,agent_assist_aug26,treatment
2765,agent_assist_aug26,control
2766,agent_assist_aug26,treatment
2767,agent_assist_aug26,control
2768,agent_assist_aug26,treatment
2769,agent_assist_aug26,control
2770,agent_assist_aug26,treatment
2771,agent_assist_aug26,control
2772,agent_assist_aug26,treatment
2773,agent_assist_aug26,control
2774,agent_assist_aug26,treatment
2775,agent_assist_aug26,control
2776,agent_assist_aug26,treatment
2777,agent_assist_aug26,control
2778,agent_assist_aug26,treatment
2779,agent_assist_aug26,control
2780,agent_assist_aug26,treatment
2781,agent_assist_aug26,control
2782,agent_assist_aug26,treatment
2783,agent_assist_aug26,control
2784,agent_assist_aug26,treatment
2785,agent_assist_aug26,control
2786,agent_assist_aug26,treatment
2787,agent_assist_aug26,control
2788,agent_assist_aug26,treatment
2789,agent_assist_aug26,control
2790,agent_assist_aug26,treatment
2791,agent_assist_aug26,control
2792,agent_assist_aug26,treatment
2793,agent_assist_aug26,control
2794,agent_assist_aug26,treatment
2795,agent_assist_aug26,control
2796,agent_assist_aug26,treatment
2797,agent_assist_aug26,control
2798,agent_assist_aug26,treatment
2799,agent_assist_aug26,control
2800,agent_assist_aug26,treatment
2801,agent_assist_aug26,control
2802,agent_assist_aug26,treatment
2803,agent_assist_aug26,control
2804,agent_assist_aug26,treatment
2805,agent_assist_aug26,control
2806,agent_assist_aug26,treatment
2807,agent_assist_aug26,control
2808,agent_assist_aug26,treatment
2809,agent_assist_aug26,control
2810,agent_assist_aug26,treatment
2811,agent_assist_aug26,control
2812,agent_assist_aug26,treatment
2813,agent_assist_aug26,control
2814,agent_assist_aug26,treatment
2815,agent_assist_aug26,control
2816,agent_assist_aug26,treatment
2817,agent_assist_aug26,control
2818,agent_assist_aug26,treatment
2819,agent_assist_aug26,control
2820,agent_assist_aug26,treatment
2821,agent_assist_aug26,control
2822,agent_assist_aug26,treatment
2823,agent_assist_aug26,control
2824,agent_assist_aug26,treatment
2825,agent_assist_aug26,control
2826,agent_assist_aug26,treatment
2827,agent_assist_aug26,control
2828,agent_assist_aug26,treatment
2829,agent_assist_aug26,control
2830,agent_assist_aug26,treatment
2831,agent_assist_aug26,control
