response_id,session_id,turn_number,model_version,created_at,latency_ms,is_safe,predicted_helpfulness,language,cost_usd
1704,1142,8,v2,2026-05-25T09:01,1169,1,0.574,en,0.0413
1705,924,3,v1,2026-04-05T22:35,1699,1,0.66,fr,0.0204
1706,1641,6,v1,2026-04-08T09:59,1146,1,0.702,es,0.0584
1707,1386,3,v1,2026-07-19T04:39,854,1,0.768,de,0.0744
1708,216,6,v1,2026-07-07T05:23,1263,1,0.644,en,0.0542
1709,1385,2,v3,2026-03-20T07:50,1402,1,0.706,es,0.0285
1710,1391,6,v3,2026-03-12T23:08,1377,1,0.653,fr,0.0149
1711,216,9,v1,2026-07-07T05:23,1635,1,0.909,en,0.041
1712,985,5,v1,2026-07-13T18:37,1344,1,0.661,en,0.0782
1713,1739,2,v2,2026-02-21T10:23,1210,1,0.901,es,0.0246
1714,1474,12,v2,2026-04-17T15:43,795,1,0.784,de,0.0122
1715,1290,10,v2,2026-03-15T18:06,1269,1,0.611,es,0.0793
1716,408,11,v2,2026-07-06T05:40,1473,1,0.537,en,0.0162
1717,504,1,v1,2026-02-25T15:08,1358,0,0.66,en,0.0035
1718,1510,10,v2,2026-04-02T08:37,1132,0,0.724,ja,0.034
1719,9,12,v2,2026-01-08T01:44,794,1,0.839,ja,0.0593
1720,97,8,v2,2026-01-08T12:08,1744,1,0.819,fr,0.0302
1721,755,4,v2,2026-06-20T22:54,1087,1,0.97,fr,0.0434
1722,655,2,v3,2026-02-10T17:20,1488,1,0.73,en,0.008
1723,220,8,v1,2026-01-14T16:50,2493,1,0.94,en,0.0765
1724,382,6,v1,2026-07-13T05:11,1277,1,0.906,en,0.0033
1725,1605,11,v2,2026-05-10T06:04,1272,1,0.637,he,0.0725
1726,1585,4,v2,2026-07-12T14:47,1272,1,0.622,fr,0.0617
1727,530,1,v2,2026-06-09T17:50,1674,1,0.827,fr,0.0694
1728,499,5,v3,2026-06-28T16:02,912,1,0.8,fr,0.0496
1729,1495,8,v3,2026-05-27T07:57,846,1,1.0,es,0.0293
1730,1702,9,v1,2026-02-01T16:12,1719,1,0.464,ja,0.0332
1731,143,3,v2,2026-03-18T04:06,801,1,0.822,de,0.0415
1732,425,6,v3,2026-07-06T10:18,781,1,0.996,es,0.0723
1733,1147,5,v1,2026-04-09T11:57,862,1,0.818,he,0.0488
1734,120,5,v1,2026-05-20T14:08,1916,1,0.545,en,0.0425
1735,98,4,v1,2026-06-16T12:16,1460,1,0.791,en,0.027
1736,1638,3,v2,2026-07-20T02:50,1563,0,0.565,fr,0.0757
1737,1657,3,v1,2026-07-13T14:25,1348,1,0.61,en,0.0649
1738,526,1,v3,2026-02-05T10:08,1339,1,0.853,de,0.0289
1739,438,10,v1,2026-05-08T02:34,814,1,0.819,en,0.0601
1740,761,6,v1,2026-05-16T08:18,2337,1,0.583,de,0.0057
1741,804,6,v2,2026-05-12T16:51,629,1,0.584,es,0.0367
1742,1590,2,v1,2026-01-18T06:46,928,1,0.901,en,0.0543
1743,1478,8,v2,2026-05-03T08:21,1276,0,0.631,en,0.0251
1744,1283,1,v1,2026-01-23T16:13,1343,1,0.866,de,0.0297
1745,379,2,v2,2026-02-23T18:12,928,0,0.546,en,0.0785
1746,1381,6,v1,2026-02-11T07:19,1470,1,0.486,de,0.0333
1747,703,8,v3,2026-06-06T15:56,1195,1,0.889,en,0.0105
1748,1559,11,v1,2026-03-01T04:33,1058,1,0.869,he,0.0635
1749,1051,1,v3,2026-04-03T14:20,1190,1,0.764,en,0.0352
1750,930,11,v2,2026-01-03T19:57,738,1,0.889,en,0.0415
1751,1508,7,v3,2026-03-30T03:10,1174,1,0.516,fr,0.0445
1752,1243,11,v2,2026-02-22T10:34,1306,1,0.882,en,0.0196
1753,107,2,v3,2026-03-30T20:09,1030,1,0.851,en,0.0764
1754,1596,8,v3,2026-03-29T15:23,1082,0,0.708,en,0.0519
1755,626,11,v1,2026-01-06T03:07,1245,1,0.586,en,0.0378
1756,1136,6,v2,2026-03-25T17:58,336,1,0.941,en,0.0485
1757,1036,7,v3,2026-04-21T16:52,974,1,0.749,en,0.0681
1758,78,12,v3,2026-05-11T16:00,1060,1,0.94,en,0.016
1759,1228,12,v1,2026-01-20T16:40,999,1,0.733,es,0.0547
1760,413,6,v2,2026-02-03T00:24,853,1,0.884,de,0.0651
1761,503,3,v1,2026-04-17T12:12,1843,1,0.754,fr,0.0502
1762,1529,4,v2,2026-01-01T05:59,1100,1,0.494,en,0.07
1763,409,12,v3,2026-05-31T04:24,1387,1,0.81,es,0.0516
1764,1798,7,v1,2026-03-11T00:25,1288,1,0.655,en,0.0094
1765,313,6,v2,2026-05-21T16:27,1126,1,0.578,en,0.0093
1766,1621,9,v3,2026-01-25T17:36,1429,1,0.585,en,0.0145
1767,417,12,v3,2026-07-20T16:43,1799,1,0.68,he,0.0107
1768,749,6,v3,2026-04-15T01:48,930,1,0.593,es,0.0754
1769,1422,11,v2,2026-02-24T08:34,1264,0,0.89,en,0.0754
1770,277,1,v2,2026-06-24T22:26,705,1,0.647,es,0.0479
1771,575,4,v2,2026-02-23T22:15,1709,1,0.705,en,0.0051
1772,1725,1,v3,2026-02-05T17:56,1164,1,0.577,en,0.0146
1773,823,4,v3,2026-05-13T22:39,609,1,0.731,en,0.052
1774,87,9,v1,2026-03-30T11:17,1012,0,0.946,he,0.0649
1775,986,4,v2,2026-03-04T17:20,1250,1,0.711,es,0.0657
1776,1575,3,v3,2026-02-04T13:20,673,1,0.746,ja,0.0092
1777,882,5,v3,2026-01-27T04:51,698,1,1.0,ja,0.0262
1778,1035,8,v1,2026-04-10T19:00,1271,1,0.644,es,0.0135
1779,378,2,v1,2026-05-29T08:49,1102,0,1.0,en,0.0115
1780,273,9,v1,2026-06-20T05:48,1697,1,0.64,en,0.0223
1781,473,6,v2,2026-06-25T03:55,1099,1,0.843,en,0.0103
1782,1580,2,v2,2026-06-16T08:47,1086,1,0.751,es,0.0574
1783,1648,5,v3,2026-04-26T19:22,1268,1,0.762,es,0.0194
1784,1309,3,v3,2026-03-11T22:55,474,1,0.793,es,0.0472
1785,117,8,v1,2026-06-12T10:52,1775,1,1.0,en,0.0251
1786,240,11,v1,2026-07-05T11:59,1716,1,0.689,fr,0.0267
1787,126,8,v3,2026-06-28T02:15,844,1,0.807,es,0.0205
1788,1672,10,v2,2026-04-28T15:56,1339,1,0.79,en,0.0067
1789,1721,10,v2,2026-03-12T20:21,1381,0,0.582,es,0.0376
1790,1602,11,v2,2026-01-22T06:14,1310,1,0.802,he,0.0484
1791,1512,12,v2,2026-03-14T04:33,1338,1,0.82,en,0.0143
1792,1767,12,v3,2026-02-01T10:05,1834,1,0.607,fr,0.0333
1793,791,10,v3,2026-02-26T18:02,1261,1,0.841,ja,0.0759
1794,1538,2,v1,2026-07-19T00:13,1484,1,0.776,ja,0.0379
1795,711,3,v3,2026-03-28T03:06,946,1,0.647,es,0.0276
1796,899,2,v1,2026-06-29T23:20,1489,1,0.738,de,0.0694
1797,17,11,v2,2026-07-01T20:55,1231,1,0.975,es,0.0793
1798,621,1,v2,2026-05-12T11:56,1489,1,0.549,es,0.0709
1799,808,10,v1,2026-03-16T16:59,1655,1,0.452,en,0.0123
1800,1181,7,v1,2026-06-05T17:15,1608,1,0.481,es,0.0739
1801,1007,11,v1,2026-04-30T23:56,1845,0,0.806,de,0.0777
1802,884,3,v3,2026-03-05T20:05,1049,1,1.0,en,0.072
1803,687,12,v3,2026-05-27T05:49,1160,1,0.799,en,0.0518
1804,1121,1,v1,2026-05-05T15:12,1525,1,0.617,en,0.0688
1805,161,8,v2,2026-06-13T09:14,846,1,0.774,fr,0.0513
1806,802,1,v1,2026-03-22T09:48,1319,1,0.556,ja,0.0346
1807,1556,10,v2,2026-05-04T07:05,1824,1,0.617,es,0.0697
1808,700,9,v1,2026-06-13T02:04,1952,1,1.0,es,0.0176
1809,1579,11,v2,2026-02-01T20:33,1025,1,0.971,ja,0.0103
1810,1217,6,v1,2026-01-21T20:16,865,1,0.758,en,0.0526
1811,1609,6,v2,2026-07-20T01:32,1300,1,0.827,es,0.0788
1812,1775,4,v3,2026-06-04T18:18,729,1,1.0,fr,0.0179
1813,391,8,v3,2026-06-12T10:30,1411,1,0.679,en,0.0345
1814,386,6,v2,2026-05-05T23:42,1738,1,1.0,ja,0.0495
1815,1577,6,v1,2026-06-21T06:28,1271,1,0.508,en,0.0749
1816,1180,10,v2,2026-05-16T18:38,1124,0,0.805,de,0.0547
1817,161,6,v1,2026-06-13T09:14,1399,0,0.569,fr,0.0303
1818,1038,5,v3,2026-07-13T16:19,1256,0,0.97,en,0.0696
1819,1583,12,v1,2026-05-01T22:22,1641,1,0.776,en,0.0273
1820,99,4,v1,2026-05-05T07:22,1033,1,0.834,ja,0.0104
1821,34,8,v2,2026-02-09T12:47,974,1,0.989,ja,0.0379
1822,420,9,v2,2026-06-19T09:25,1748,1,0.728,en,0.013
1823,144,5,v1,2026-04-06T01:40,973,1,0.731,he,0.0719
1824,40,11,v3,2026-07-23T05:38,1050,1,0.627,en,0.0417
1825,826,6,v2,2026-01-01T18:15,982,1,0.649,fr,0.0759
1826,34,6,v1,2026-02-09T12:47,1232,1,0.446,ja,0.0608
1827,754,3,v3,2026-04-03T03:16,1237,1,0.729,he,0.0673
1828,414,11,v3,2026-06-11T04:21,372,1,1.0,en,0.0797
1829,884,10,v1,2026-03-05T20:05,1520,1,0.809,en,0.0681
1830,193,2,v2,2026-06-07T14:06,939,1,0.936,en,0.03
1831,298,2,v1,2026-05-29T19:12,1867,1,0.569,es,0.0225
1832,256,12,v3,2026-03-10T06:50,843,1,0.886,fr,0.0118
1833,706,1,v3,2026-03-12T21:47,1263,1,0.974,en,0.0283
1834,1071,7,v1,2026-03-09T02:06,921,1,1.0,es,0.0669
1835,147,3,v1,2026-01-02T05:20,1755,1,0.713,es,0.077
1836,915,12,v1,2026-05-21T06:58,1891,1,0.748,ja,0.0081
1837,1312,4,v3,2026-03-28T16:56,944,1,1.0,he,0.026
1838,522,7,v2,2026-06-18T19:24,1335,1,0.689,he,0.0298
1839,812,3,v1,2026-02-17T04:50,1260,1,0.835,en,0.0238
1840,1596,10,v2,2026-03-29T15:23,731,1,0.534,en,0.0404
1841,254,2,v2,2026-02-27T02:57,943,1,0.8,de,0.0204
1842,1671,3,v2,2026-02-07T05:51,1211,1,0.647,en,0.0414
1843,1792,4,v3,2026-06-15T06:47,1919,1,0.692,en,0.0285
1844,1207,1,v3,2026-07-02T07:48,1017,1,1.0,ja,0.0256
1845,325,5,v2,2026-03-30T23:54,247,0,0.656,ja,0.0038
1846,620,1,v2,2026-07-27T19:31,736,1,0.663,en,0.0506
1847,326,9,v1,2026-06-01T07:01,1273,1,0.807,en,0.0798
1848,1120,3,v2,2026-06-06T05:14,923,1,1.0,es,0.0489
1849,646,6,v1,2026-02-11T02:50,1451,1,0.679,fr,0.0084
1850,463,2,v1,2026-07-03T16:58,1068,1,0.78,en,0.0099
1851,1484,11,v2,2026-05-13T09:27,1268,1,0.527,en,0.0266
1852,66,7,v3,2026-07-16T19:23,1264,1,0.774,en,0.0783
1853,1009,12,v2,2026-04-04T08:08,886,0,0.764,es,0.0723
1854,893,4,v3,2026-04-06T08:35,401,0,0.917,ja,0.05
1855,1053,9,v1,2026-04-17T07:38,1407,1,0.742,de,0.0279
1856,1456,11,v2,2026-07-22T05:46,1176,1,0.958,he,0.0199
1857,647,4,v3,2026-06-21T10:59,1678,1,0.751,en,0.0767
1858,690,8,v1,2026-03-18T19:43,968,1,0.798,de,0.0707
1859,392,9,v2,2026-07-12T04:24,1533,1,0.815,he,0.055
1860,176,9,v2,2026-04-20T13:16,1089,1,0.677,en,0.0747
1861,399,7,v1,2026-04-18T07:18,2010,1,0.733,ja,0.0046
1862,643,6,v1,2026-05-13T04:51,1797,0,0.935,en,0.0639
1863,1162,4,v2,2026-04-04T09:01,1434,1,0.893,en,0.0448
1864,1593,5,v2,2026-04-04T05:53,1151,1,0.818,en,0.0729
1865,439,8,v1,2026-02-07T16:20,945,0,0.896,en,0.0713
1866,288,2,v1,2026-02-21T03:19,2248,1,1.0,en,0.0754
1867,1731,6,v1,2026-02-28T17:02,1774,1,0.975,fr,0.0678
1868,323,6,v3,2026-07-25T07:28,1668,1,1.0,en,0.0463
1869,809,3,v2,2026-07-04T20:06,1226,1,0.854,de,0.0635
1870,697,7,v3,2026-04-02T18:53,346,1,0.849,de,0.0502
1871,1039,8,v1,2026-07-07T15:07,2042,1,0.44,en,0.0171
1872,1724,10,v1,2026-06-18T03:03,1200,1,0.632,he,0.0213
1873,1532,7,v1,2026-04-18T02:33,1102,1,0.615,ja,0.0676
1874,786,9,v3,2026-06-14T20:13,298,1,0.842,en,0.0023
1875,415,12,v1,2026-05-17T11:37,2295,1,0.833,en,0.0661
1876,891,3,v3,2026-06-10T01:56,1541,1,0.967,ja,0.0432
1877,798,8,v1,2026-06-16T14:33,655,1,0.505,fr,0.0471
1878,366,12,v1,2026-07-02T20:00,1750,1,0.729,en,0.0298
1879,1275,11,v1,2026-06-20T07:35,1789,1,0.832,en,0.062
1880,748,1,v2,2026-07-23T16:37,1089,1,0.741,en,0.0364
1881,36,12,v3,2026-07-08T10:51,1269,1,0.563,de,0.0214
1882,1590,2,v2,2026-01-18T06:46,929,1,0.423,en,0.0158
1883,251,5,v1,2026-01-13T15:08,1717,1,0.673,he,0.0191
1884,973,6,v1,2026-07-27T06:17,1869,1,0.826,en,0.0083
1885,1612,2,v1,2026-07-18T15:46,855,1,0.844,en,0.0071
1886,397,12,v1,2026-01-10T12:23,1947,0,0.859,en,0.0227
1887,1112,10,v2,2026-06-14T10:21,1253,1,0.667,he,0.0617
1888,275,12,v1,2026-03-27T16:30,2442,1,0.709,en,0.0379
1889,559,2,v2,2026-06-04T03:37,1315,1,0.769,es,0.0141
1890,491,6,v3,2026-06-29T15:31,1011,1,0.927,en,0.0736
1891,1295,4,v2,2026-07-05T19:07,1227,1,0.679,en,0.0302
1892,655,1,v3,2026-02-10T17:20,1111,1,0.899,en,0.0381
1893,1083,3,v3,2026-04-19T15:30,1550,1,0.847,ja,0.0578
1894,237,2,v1,2026-07-12T11:09,1030,1,0.773,de,0.0321
1895,1083,6,v2,2026-04-19T15:30,1395,1,0.701,ja,0.0175
1896,1691,2,v1,2026-06-18T07:38,2657,0,0.836,fr,0.0107
1897,1114,2,v1,2026-01-18T16:06,1322,1,0.678,de,0.0064
1898,1727,12,v1,2026-05-04T13:23,1753,1,0.511,he,0.0679
1899,312,6,v2,2026-06-15T08:13,881,1,0.607,en,0.0511
1900,1355,8,v2,2026-03-25T03:12,1506,1,0.855,es,0.0476
1901,1515,8,v1,2026-06-03T12:42,398,1,0.791,es,0.0521
1902,647,4,v3,2026-06-21T10:59,1198,1,0.761,en,0.0167
1903,684,5,v2,2026-02-28T18:22,1049,1,0.731,fr,0.0474
1904,681,2,v1,2026-03-13T09:53,2580,1,0.501,ja,0.0586
1905,798,5,v1,2026-06-16T14:33,1687,1,0.699,fr,0.0271
1906,900,2,v3,2026-04-07T12:06,1283,1,0.878,es,0.0738
1907,995,2,v1,2026-02-07T04:56,2046,1,0.778,fr,0.0084
1908,774,7,v3,2026-03-03T04:05,1105,0,0.653,en,0.0542
1909,678,8,v3,2026-07-05T18:21,659,1,0.87,de,0.0307
1910,1545,11,v1,2026-02-05T00:37,1548,0,0.715,es,0.064
1911,196,3,v1,2026-05-26T13:01,1603,1,0.705,ja,0.0334
1912,949,4,v1,2026-01-21T08:05,1491,1,0.79,fr,0.0568
1913,1532,12,v2,2026-04-18T02:33,1457,1,0.914,ja,0.0212
1914,812,12,v1,2026-02-17T04:50,1427,1,0.602,en,0.0051
1915,1611,4,v2,2026-03-31T02:41,1251,1,0.811,en,0.0528
1916,409,10,v3,2026-05-31T04:24,1185,1,0.668,es,0.0386
1917,1458,5,v3,2026-06-03T09:50,1385,1,0.804,es,0.0118
1918,918,6,v2,2026-07-07T05:07,976,1,0.833,en,0.0235
1919,615,5,v2,2026-01-03T17:01,1097,1,0.641,fr,0.0166
1920,888,4,v3,2026-01-27T23:34,1856,0,0.826,en,0.0323
1921,357,1,v3,2026-07-02T04:21,1594,0,1.0,en,0.065
1922,1781,5,v3,2026-05-17T16:25,1392,1,0.764,en,0.0728
1923,211,5,v1,2026-01-14T06:42,995,0,0.675,he,0.08
1924,1119,12,v1,2026-07-18T15:27,957,1,0.749,en,0.0123
1925,1348,3,v1,2026-03-30T08:21,697,1,0.738,en,0.0644
1926,680,4,v3,2026-03-24T23:13,1398,1,0.5,en,0.0278
1927,996,8,v1,2026-05-04T15:56,2060,1,0.855,fr,0.0679
1928,1249,4,v3,2026-02-04T16:02,1344,1,0.851,ja,0.0656
1929,378,6,v3,2026-05-29T08:49,514,1,0.607,en,0.0299
1930,1,9,v1,2026-03-08T21:39,1962,0,0.723,en,0.0181
1931,1337,9,v1,2026-07-06T01:10,2171,1,0.5,de,0.0632
1932,1260,5,v2,2026-05-20T06:16,1293,1,0.648,es,0.0112
1933,1284,3,v2,2026-02-14T11:53,704,1,0.64,es,0.0029
1934,1331,5,v1,2026-06-14T03:54,1089,1,0.775,ja,0.0081
1935,1667,8,v2,2026-04-18T03:33,2002,1,0.83,es,0.0736
1936,536,2,v2,2026-04-23T05:00,1833,1,0.623,es,0.0263
1937,1493,4,v2,2026-02-25T23:30,2329,1,0.523,es,0.0103
1938,1094,2,v3,2026-01-28T13:06,923,0,0.762,en,0.0161
1939,348,1,v1,2026-04-28T17:22,924,1,0.674,en,0.0784
1940,486,7,v2,2026-06-07T02:25,1193,1,0.701,de,0.0393
1941,434,8,v2,2026-06-26T17:47,1555,1,0.799,en,0.0484
1942,705,10,v2,2026-02-07T00:19,1050,1,0.918,ja,0.0795
1943,477,9,v2,2026-06-28T05:40,817,1,0.695,en,0.0057
1944,716,1,v3,2026-07-14T03:15,1510,1,0.81,he,0.0347
1945,1336,6,v1,2026-04-21T16:21,940,1,0.808,en,0.0266
1946,1537,1,v3,2026-01-12T23:17,1656,0,0.875,de,0.0518
1947,1576,9,v2,2026-02-26T13:39,991,1,0.676,en,0.0178
1948,588,6,v1,2026-06-12T16:59,1507,1,0.796,en,0.0572
1949,902,6,v2,2026-06-07T00:40,1289,1,0.612,he,0.0384
1950,385,11,v1,2026-04-28T03:51,1080,1,0.836,en,0.0166
1951,1715,3,v1,2026-03-18T10:12,1841,1,0.547,ja,0.0582
1952,979,10,v3,2026-03-20T19:40,692,1,0.421,de,0.0311
1953,1710,12,v3,2026-02-23T08:32,1080,1,0.554,es,0.0701
1954,1024,2,v2,2026-04-07T18:21,1786,1,0.646,en,0.0069
1955,1247,3,v1,2026-07-07T23:46,1251,1,0.5,es,0.0227
1956,1092,7,v2,2026-02-16T20:29,1008,0,0.804,en,0.0241
1957,506,3,v3,2026-01-05T05:00,1274,1,0.821,he,0.0516
1958,544,2,v2,2026-03-20T04:20,879,1,0.792,he,0.0652
1959,1054,3,v3,2026-02-16T00:50,1285,1,0.722,ja,0.0768
1960,1576,11,v2,2026-02-26T13:39,1271,1,0.838,en,0.0028
1961,218,2,v2,2026-05-27T06:01,1077,1,0.72,en,0.0793
1962,790,6,v3,2026-04-26T01:12,875,1,0.732,ja,0.0754
1963,803,2,v2,2026-02-28T08:30,1790,1,0.812,es,0.0523
1964,1319,7,v3,2026-05-06T02:10,1161,1,0.528,ja,0.0348
1965,1124,12,v3,2026-01-01T22:59,788,0,0.552,es,0.0073
1966,1032,7,v3,2026-07-20T14:50,1182,1,0.836,en,0.0771
1967,503,4,v1,2026-04-17T12:12,1326,0,0.648,fr,0.0722
1968,517,1,v3,2026-01-29T06:14,799,0,0.738,ja,0.035
1969,1393,10,v2,2026-05-11T22:38,908,1,0.627,en,0.0468
1970,394,8,v2,2026-02-16T05:07,928,1,0.482,es,0.0681
1971,711,4,v3,2026-03-28T03:06,1287,1,1.0,es,0.0104
1972,59,12,v3,2026-03-17T07:32,1053,1,0.661,ja,0.0604
1973,1444,12,v3,2026-04-06T12:17,1433,1,0.71,ja,0.0059
1974,1173,6,v2,2026-05-19T22:10,423,1,0.563,es,0.0318
1975,1204,7,v2,2026-02-12T22:18,964,0,0.993,en,0.0719
1976,1494,5,v2,2026-02-06T07:05,1100,0,0.929,es,0.0472
1977,1370,2,v1,2026-04-05T21:41,1349,1,0.798,en,0.0298
1978,1716,3,v1,2026-03-01T17:43,1451,1,0.478,ja,0.0379
1979,354,6,v1,2026-02-10T14:28,1295,1,0.53,en,0.0747
1980,969,8,v2,2026-04-27T13:11,587,1,0.886,fr,0.0286
1981,1459,9,v2,2026-03-30T17:23,972,1,0.597,en,0.0613
1982,1055,5,v3,2026-01-02T23:17,1108,1,0.524,ja,0.0282
1983,1082,12,v3,2026-07-14T14:27,735,1,0.826,en,0.0449
1984,746,2,v2,2026-03-12T14:15,2014,1,0.508,en,0.0628
1985,854,12,v3,2026-03-31T18:13,592,1,0.856,en,0.0415
1986,1175,8,v3,2026-03-31T19:06,814,1,0.468,de,0.05
1987,1711,9,v3,2026-05-22T18:41,1272,1,0.941,ja,0.0528
1988,146,9,v1,2026-07-05T03:48,1443,1,0.62,es,0.0778
1989,107,4,v2,2026-03-30T20:09,531,1,0.489,en,0.0153
1990,1366,4,v3,2026-02-28T08:16,1681,1,0.618,es,0.0267
1991,1724,3,v3,2026-06-18T03:03,1710,0,0.836,he,0.0593
1992,1541,8,v2,2026-03-02T04:09,1038,1,0.477,en,0.0048
1993,550,5,v1,2026-06-23T06:39,1234,1,0.653,en,0.033
1994,312,1,v1,2026-06-15T08:13,2038,1,0.578,en,0.0161
1995,1462,9,v1,2026-06-08T23:22,1407,1,0.525,de,0.064
1996,1372,9,v2,2026-01-05T16:35,1221,1,0.966,de,0.0273
1997,1461,10,v3,2026-07-28T04:26,1580,1,1.0,es,0.0546
1998,973,12,v1,2026-07-27T06:17,807,1,0.628,en,0.0704
1999,159,3,v1,2026-07-15T00:35,1357,1,0.596,es,0.0495
2000,475,12,v2,2026-05-24T11:36,1402,1,0.496,es,0.0705
2001,359,3,v1,2026-04-24T09:18,934,1,0.735,es,0.0546
2002,501,11,v3,2026-07-06T23:19,942,0,0.743,de,0.0634
2003,1701,2,v2,2026-04-06T05:15,1151,1,0.627,en,0.0787
2004,981,11,v1,2026-01-19T02:39,2160,1,0.744,fr,0.0152
2005,502,7,v1,2026-03-25T17:11,1081,0,0.681,es,0.026
2006,581,5,v3,2026-01-19T00:05,925,1,0.911,de,0.0158
2007,217,2,v1,2026-04-08T06:46,1713,1,0.629,es,0.0113
2008,1324,10,v2,2026-01-03T14:08,1644,0,0.719,he,0.0255
2009,676,7,v1,2026-06-16T00:48,1682,1,0.622,en,0.0788
2010,223,6,v2,2026-06-12T08:12,1157,1,0.814,en,0.0305
2011,221,7,v2,2026-06-08T15:39,861,1,0.828,en,0.0498
2012,540,12,v2,2026-06-27T18:14,1284,1,1.0,es,0.0712
2013,995,7,v2,2026-02-07T04:56,1457,1,0.732,fr,0.0469
2014,537,9,v3,2026-03-05T21:11,671,1,0.818,he,0.0782
2015,902,4,v3,2026-06-07T00:40,1031,1,0.68,he,0.0663
2016,1332,7,v2,2026-02-20T00:46,782,1,0.471,ja,0.0678
2017,748,3,v1,2026-07-23T16:37,1329,1,0.785,en,0.0281
2018,425,9,v1,2026-07-06T10:18,1548,1,0.785,es,0.0215
2019,501,5,v1,2026-07-06T23:19,1538,1,0.733,de,0.0131
2020,1763,6,v1,2026-01-01T09:40,1835,1,0.864,de,0.0222
2021,73,2,v2,2026-05-02T01:37,1203,1,0.813,en,0.056
2022,249,3,v1,2026-07-21T05:26,2041,1,0.836,he,0.0459
2023,136,5,v1,2026-06-14T15:50,1464,1,0.589,en,0.0168
2024,25,10,v1,2026-06-22T12:35,1208,1,0.501,en,0.0643
2025,3,8,v3,2026-04-20T22:45,1295,1,0.554,en,0.0769
2026,401,2,v2,2026-05-05T03:40,1002,1,1.0,he,0.0471
2027,1053,2,v1,2026-04-17T07:38,1672,1,0.706,de,0.0665
2028,1507,4,v1,2026-02-11T13:30,1418,1,0.397,es,0.0344
2029,1478,10,v1,2026-05-03T08:21,1718,0,0.779,en,0.019
2030,1774,1,v3,2026-04-10T12:37,1423,1,0.991,en,0.0324
2031,885,8,v3,2026-04-25T09:34,1417,1,0.631,es,0.0369
2032,1367,5,v3,2026-06-17T14:15,1395,0,0.79,fr,0.0676
2033,1118,9,v1,2026-03-09T07:56,2051,1,0.565,en,0.0155
2034,330,2,v1,2026-06-05T22:50,1011,1,0.36,en,0.0353
2035,1021,5,v1,2026-03-20T15:10,1535,1,0.647,en,0.0163
2036,273,4,v2,2026-06-20T05:48,1149,1,0.483,en,0.0391
2037,75,2,v2,2026-03-19T16:10,1265,1,0.964,en,0.0507
2038,1739,3,v2,2026-02-21T10:23,1084,1,0.93,es,0.0086
2039,896,7,v2,2026-02-03T15:55,1102,1,0.559,en,0.0614
2040,1290,9,v3,2026-03-15T18:06,1155,1,0.586,es,0.055
2041,896,9,v2,2026-02-03T15:55,1072,1,0.929,en,0.0078
2042,1082,9,v1,2026-07-14T14:27,681,1,0.855,en,0.0597
2043,443,12,v3,2026-01-23T10:24,1167,1,0.855,fr,0.07
2044,95,9,v2,2026-07-14T15:52,565,1,0.74,en,0.0485
2045,790,4,v1,2026-04-26T01:12,1094,1,0.189,ja,0.0783
2046,992,10,v3,2026-02-02T20:21,1793,0,0.383,en,0.0704
2047,670,2,v2,2026-07-16T04:40,822,1,0.638,fr,0.0538
2048,1326,1,v2,2026-03-30T17:49,1098,1,0.833,es,0.0032
2049,332,2,v3,2026-05-02T06:32,1433,1,1.0,en,0.0719
2050,1069,6,v2,2026-05-29T04:35,1102,1,0.895,en,0.0174
2051,1190,1,v2,2026-02-04T15:41,1040,1,0.753,en,0.0611
2052,202,11,v3,2026-06-18T06:51,829,1,0.481,en,0.0176
2053,1546,6,v1,2026-07-27T08:44,1822,1,0.821,en,0.0199
2054,110,2,v1,2026-07-17T07:17,542,1,0.817,es,0.0174
2055,523,1,v3,2026-04-12T15:49,331,0,0.848,en,0.0124
2056,759,7,v1,2026-02-28T14:11,1530,0,0.769,es,0.0491
2057,1490,7,v3,2026-06-15T23:16,1538,1,0.886,en,0.0369
2058,153,5,v1,2026-01-27T12:43,621,0,0.582,en,0.0603
2059,368,6,v2,2026-01-08T20:46,257,0,0.72,en,0.021
2060,694,1,v2,2026-01-09T23:29,670,1,0.552,es,0.0052
2061,609,12,v3,2026-03-03T11:31,657,1,0.796,en,0.056
2062,742,2,v1,2026-03-15T01:14,1753,1,0.841,es,0.0091
2063,1038,7,v2,2026-07-13T16:19,690,1,0.653,en,0.0414
2064,809,4,v2,2026-07-04T20:06,1032,1,0.757,de,0.0154
2065,363,11,v2,2026-03-03T06:58,782,1,0.815,en,0.0706
2066,834,8,v1,2026-02-15T14:07,1175,1,0.594,en,0.0637
2067,765,3,v3,2026-05-21T16:11,1628,1,0.95,ja,0.0703
2068,1762,9,v2,2026-02-23T19:43,1094,0,0.825,de,0.0465
2069,1601,3,v2,2026-04-18T15:12,1783,1,0.767,he,0.005
2070,518,8,v1,2026-03-14T02:43,1184,1,0.938,de,0.0561
2071,107,10,v2,2026-03-30T20:09,1030,1,0.623,en,0.0033
2072,1501,1,v3,2026-06-23T07:59,1005,1,0.605,en,0.0659
2073,1428,5,v2,2026-02-01T23:46,1079,0,0.87,de,0.0081
2074,1277,1,v2,2026-04-12T23:41,1382,0,0.714,en,0.072
2075,1654,8,v3,2026-02-10T00:01,984,1,0.506,en,0.0114
2076,1553,2,v2,2026-03-18T17:40,1070,1,0.913,en,0.0482
2077,1115,1,v2,2026-06-10T10:31,1603,1,0.904,en,0.0612
