query_id,document_id,rank,retrieval_score,is_relevant,retriever_version
735,81,1,0.727,0,hybrid_v2
735,15,2,0.561,1,dense_v1
735,268,3,0.872,0,dense_v1
735,289,4,0.425,0,dense_v1
735,5,5,0.858,0,hybrid_v2
736,137,1,0.428,1,dense_v1
736,493,2,0.669,1,dense_v1
736,136,3,0.958,0,dense_v1
736,296,4,0.781,0,dense_v1
736,160,5,0.482,1,hybrid_v2
737,344,1,0.413,0,hybrid_v2
737,174,2,0.691,0,hybrid_v2
737,227,3,0.816,0,hybrid_v2
737,468,4,0.487,0,hybrid_v2
737,85,5,0.721,1,dense_v1
738,277,1,0.835,1,hybrid_v2
738,313,2,0.895,0,dense_v1
738,300,3,0.89,1,hybrid_v2
738,123,4,0.744,1,hybrid_v2
738,55,5,0.674,0,hybrid_v2
739,1,1,0.963,1,hybrid_v2
739,19,2,0.562,1,dense_v1
739,239,3,0.551,1,hybrid_v2
739,22,4,0.655,0,dense_v1
739,448,5,0.812,1,hybrid_v2
740,195,1,0.926,0,dense_v1
740,405,2,0.966,0,dense_v1
740,382,3,0.688,0,hybrid_v2
740,277,4,0.661,1,hybrid_v2
740,397,5,0.903,0,hybrid_v2
741,414,1,0.875,0,hybrid_v2
741,451,2,0.904,0,hybrid_v2
741,389,3,0.6,0,dense_v1
741,113,4,0.723,0,hybrid_v2
741,361,5,0.563,1,hybrid_v2
742,389,1,0.846,0,dense_v1
742,441,2,0.934,1,dense_v1
742,372,3,0.879,1,dense_v1
742,52,4,0.714,1,hybrid_v2
742,57,5,0.834,0,hybrid_v2
743,240,1,0.521,0,dense_v1
743,445,2,0.744,0,hybrid_v2
743,441,3,0.352,0,dense_v1
743,312,4,0.855,1,dense_v1
743,216,5,0.682,1,hybrid_v2
744,456,1,0.795,0,dense_v1
744,41,2,0.384,1,hybrid_v2
744,359,3,0.352,0,hybrid_v2
744,452,4,0.51,0,hybrid_v2
744,345,5,0.531,0,hybrid_v2
745,407,1,0.893,1,dense_v1
745,393,2,0.65,0,hybrid_v2
745,163,3,0.369,1,dense_v1
745,1,4,0.542,0,hybrid_v2
745,444,5,0.823,0,hybrid_v2
746,452,1,0.938,1,dense_v1
746,99,2,0.517,1,hybrid_v2
746,474,3,0.473,1,dense_v1
746,159,4,0.393,0,hybrid_v2
746,171,5,0.97,1,dense_v1
747,99,1,0.896,1,dense_v1
747,143,2,0.613,1,dense_v1
747,335,3,0.799,1,dense_v1
747,71,4,0.675,1,hybrid_v2
747,8,5,0.367,0,dense_v1
748,447,1,0.72,1,hybrid_v2
748,47,2,0.661,1,hybrid_v2
748,17,3,0.898,1,dense_v1
748,290,4,0.418,0,hybrid_v2
748,477,5,0.8,0,hybrid_v2
749,172,1,0.384,1,dense_v1
749,161,2,0.915,1,dense_v1
749,417,3,0.898,0,dense_v1
749,95,4,0.389,1,hybrid_v2
749,212,5,0.442,0,dense_v1
750,23,1,0.81,0,dense_v1
750,316,2,0.662,0,dense_v1
750,3,3,0.567,0,dense_v1
750,21,4,0.69,0,hybrid_v2
750,484,5,0.723,1,dense_v1
751,347,1,0.771,0,hybrid_v2
751,315,2,0.574,1,dense_v1
751,499,3,0.437,1,dense_v1
751,78,4,0.628,0,dense_v1
751,190,5,0.978,1,hybrid_v2
752,433,1,0.519,0,dense_v1
752,10,2,0.677,0,hybrid_v2
752,11,3,0.461,1,hybrid_v2
752,54,4,0.638,0,hybrid_v2
752,215,5,0.965,0,dense_v1
753,468,1,0.96,1,hybrid_v2
753,216,2,0.936,0,hybrid_v2
753,141,3,0.625,1,hybrid_v2
753,144,4,0.598,0,hybrid_v2
753,286,5,0.977,0,hybrid_v2
754,202,1,0.768,0,dense_v1
754,182,2,0.704,1,hybrid_v2
754,32,3,0.457,1,dense_v1
754,428,4,0.779,0,dense_v1
754,145,5,0.638,1,dense_v1
755,344,1,0.583,1,hybrid_v2
755,474,2,0.555,1,dense_v1
755,267,3,0.878,0,dense_v1
755,321,4,0.542,0,hybrid_v2
755,105,5,0.942,0,hybrid_v2
756,4,1,0.568,1,dense_v1
756,454,2,0.827,1,hybrid_v2
756,70,3,0.694,1,dense_v1
756,289,4,0.921,0,hybrid_v2
756,431,5,0.491,1,hybrid_v2
757,185,1,0.976,1,hybrid_v2
757,141,2,0.434,0,hybrid_v2
757,428,3,0.749,1,dense_v1
757,262,4,0.672,1,dense_v1
757,252,5,0.455,0,hybrid_v2
758,244,1,0.504,0,hybrid_v2
758,114,2,0.431,1,hybrid_v2
758,368,3,0.79,1,hybrid_v2
758,144,4,0.544,0,dense_v1
758,185,5,0.548,0,hybrid_v2
759,364,1,0.818,1,dense_v1
759,468,2,0.798,1,hybrid_v2
759,477,3,0.399,1,dense_v1
759,173,4,0.369,1,hybrid_v2
759,34,5,0.57,0,dense_v1
760,232,1,0.823,1,dense_v1
760,480,2,0.496,1,hybrid_v2
760,82,3,0.582,1,hybrid_v2
760,79,4,0.741,0,dense_v1
760,98,5,0.803,0,hybrid_v2
761,332,1,0.645,1,hybrid_v2
761,421,2,0.49,1,hybrid_v2
761,489,3,0.781,0,hybrid_v2
761,362,4,0.872,1,dense_v1
761,370,5,0.586,0,dense_v1
762,312,1,0.697,1,dense_v1
762,457,2,0.766,0,hybrid_v2
762,279,3,0.415,0,hybrid_v2
762,286,4,0.713,1,hybrid_v2
762,3,5,0.691,1,dense_v1
763,470,1,0.621,1,dense_v1
763,452,2,0.942,1,dense_v1
763,106,3,0.37,0,dense_v1
763,226,4,0.762,1,dense_v1
763,102,5,0.543,0,hybrid_v2
764,318,1,0.651,1,dense_v1
764,376,2,0.817,1,hybrid_v2
764,104,3,0.755,1,dense_v1
764,227,4,0.356,0,hybrid_v2
764,170,5,0.927,0,dense_v1
765,135,1,0.899,0,hybrid_v2
765,92,2,0.91,0,hybrid_v2
765,191,3,0.848,1,dense_v1
765,239,4,0.965,1,dense_v1
765,308,5,0.691,0,hybrid_v2
766,331,1,0.353,1,dense_v1
766,175,2,0.625,0,hybrid_v2
766,358,3,0.669,0,dense_v1
766,57,4,0.361,0,dense_v1
766,244,5,0.518,0,hybrid_v2
767,415,1,0.835,1,hybrid_v2
767,233,2,0.675,1,hybrid_v2
767,305,3,0.832,0,hybrid_v2
767,193,4,0.878,1,hybrid_v2
767,436,5,0.462,1,hybrid_v2
768,190,1,0.756,0,hybrid_v2
768,274,2,0.485,0,dense_v1
768,403,3,0.45,0,hybrid_v2
768,101,4,0.881,0,dense_v1
768,366,5,0.572,1,dense_v1
769,224,1,0.927,1,dense_v1
769,236,2,0.847,1,hybrid_v2
769,491,3,0.896,0,hybrid_v2
769,43,4,0.661,0,dense_v1
769,91,5,0.404,0,hybrid_v2
770,386,1,0.796,1,dense_v1
770,200,2,0.828,1,hybrid_v2
770,94,3,0.854,0,hybrid_v2
770,44,4,0.902,0,hybrid_v2
770,449,5,0.469,0,dense_v1
771,409,1,0.966,0,hybrid_v2
771,150,2,0.369,0,hybrid_v2
771,443,3,0.93,0,dense_v1
771,413,4,0.971,1,hybrid_v2
771,239,5,0.814,0,hybrid_v2
772,461,1,0.656,1,dense_v1
772,413,2,0.41,1,dense_v1
772,435,3,0.484,0,hybrid_v2
772,407,4,0.682,0,dense_v1
772,1,5,0.775,1,hybrid_v2
773,109,1,0.796,0,dense_v1
773,290,2,0.956,1,dense_v1
773,21,3,0.699,1,hybrid_v2
773,347,4,0.356,0,hybrid_v2
773,252,5,0.838,0,dense_v1
774,314,1,0.718,1,dense_v1
774,415,2,0.515,1,hybrid_v2
774,424,3,0.463,0,dense_v1
774,83,4,0.858,0,hybrid_v2
774,500,5,0.546,0,hybrid_v2
775,498,1,0.927,1,dense_v1
775,69,2,0.796,1,dense_v1
775,12,3,0.675,1,hybrid_v2
775,260,4,0.423,1,hybrid_v2
775,299,5,0.58,1,hybrid_v2
776,219,1,0.7,1,dense_v1
776,188,2,0.602,1,hybrid_v2
776,431,3,0.712,0,hybrid_v2
776,376,4,0.833,1,dense_v1
776,476,5,0.438,0,dense_v1
777,40,1,0.83,1,dense_v1
777,434,2,0.534,1,dense_v1
777,228,3,0.772,1,hybrid_v2
777,82,4,0.415,1,dense_v1
777,139,5,0.833,1,hybrid_v2
778,237,1,0.899,0,hybrid_v2
778,405,2,0.784,1,hybrid_v2
778,161,3,0.384,0,dense_v1
778,35,4,0.378,0,dense_v1
778,7,5,0.388,1,hybrid_v2
779,247,1,0.897,1,hybrid_v2
779,10,2,0.867,0,dense_v1
779,416,3,0.582,1,dense_v1
779,88,4,0.743,0,dense_v1
779,318,5,0.476,1,dense_v1
780,465,1,0.577,1,hybrid_v2
780,62,2,0.496,0,dense_v1
780,306,3,0.687,1,hybrid_v2
780,437,4,0.534,0,dense_v1
780,162,5,0.455,0,hybrid_v2
781,393,1,0.597,0,dense_v1
781,348,2,0.383,1,hybrid_v2
781,477,3,0.503,1,dense_v1
781,3,4,0.774,0,hybrid_v2
781,89,5,0.658,0,hybrid_v2
782,253,1,0.692,0,hybrid_v2
782,120,2,0.805,1,dense_v1
782,376,3,0.406,1,dense_v1
782,97,4,0.611,1,dense_v1
782,258,5,0.511,1,hybrid_v2
783,193,1,0.491,1,dense_v1
783,40,2,0.684,0,dense_v1
783,80,3,0.364,0,hybrid_v2
783,417,4,0.88,0,hybrid_v2
783,187,5,0.973,0,dense_v1
784,220,1,0.75,1,hybrid_v2
784,304,2,0.857,1,dense_v1
784,425,3,0.822,0,dense_v1
784,268,4,0.678,1,dense_v1
784,62,5,0.832,0,hybrid_v2
785,208,1,0.878,1,hybrid_v2
785,383,2,0.782,1,dense_v1
785,99,3,0.583,1,hybrid_v2
785,322,4,0.834,0,dense_v1
785,97,5,0.539,1,hybrid_v2
786,273,1,0.39,1,dense_v1
786,293,2,0.623,0,hybrid_v2
786,287,3,0.397,1,hybrid_v2
786,91,4,0.662,1,hybrid_v2
786,139,5,0.483,0,dense_v1
787,53,1,0.776,1,dense_v1
787,498,2,0.424,1,hybrid_v2
787,325,3,0.904,1,hybrid_v2
787,393,4,0.603,1,dense_v1
787,485,5,0.783,0,hybrid_v2
788,490,1,0.553,0,hybrid_v2
788,86,2,0.791,1,hybrid_v2
788,77,3,0.691,0,hybrid_v2
788,289,4,0.477,0,hybrid_v2
788,37,5,0.586,1,dense_v1
789,345,1,0.411,1,hybrid_v2
789,426,2,0.867,1,dense_v1
789,465,3,0.608,0,dense_v1
789,318,4,0.674,0,hybrid_v2
789,380,5,0.566,0,hybrid_v2
790,58,1,0.644,0,dense_v1
790,215,2,0.435,0,dense_v1
790,331,3,0.758,1,hybrid_v2
790,472,4,0.825,0,dense_v1
790,14,5,0.613,0,dense_v1
791,461,1,0.548,0,dense_v1
791,450,2,0.404,0,dense_v1
791,207,3,0.746,1,hybrid_v2
791,223,4,0.834,0,hybrid_v2
791,111,5,0.867,1,dense_v1
792,133,1,0.703,0,dense_v1
792,26,2,0.7,0,hybrid_v2
792,333,3,0.798,0,dense_v1
792,434,4,0.587,0,hybrid_v2
792,492,5,0.759,1,hybrid_v2
793,194,1,0.359,1,dense_v1
793,134,2,0.817,1,hybrid_v2
793,336,3,0.636,1,dense_v1
793,160,4,0.743,1,dense_v1
793,282,5,0.435,0,hybrid_v2
794,463,1,0.709,1,hybrid_v2
794,448,2,0.868,0,hybrid_v2
794,492,3,0.464,1,hybrid_v2
794,387,4,0.512,1,hybrid_v2
794,415,5,0.351,0,dense_v1
795,134,1,0.537,1,dense_v1
795,441,2,0.978,1,hybrid_v2
795,173,3,0.733,0,dense_v1
795,412,4,0.745,0,dense_v1
795,251,5,0.466,1,dense_v1
796,355,1,0.595,1,hybrid_v2
796,142,2,0.645,1,hybrid_v2
796,398,3,0.577,1,dense_v1
796,181,4,0.591,0,hybrid_v2
796,124,5,0.555,0,dense_v1
797,288,1,0.904,1,hybrid_v2
797,344,2,0.957,1,hybrid_v2
797,314,3,0.533,1,hybrid_v2
797,482,4,0.571,0,hybrid_v2
797,322,5,0.662,0,hybrid_v2
798,83,1,0.85,0,hybrid_v2
798,52,2,0.534,0,hybrid_v2
798,64,3,0.598,1,dense_v1
798,386,4,0.492,0,dense_v1
798,25,5,0.706,0,dense_v1
799,392,1,0.548,1,dense_v1
799,331,2,0.366,0,dense_v1
799,26,3,0.543,0,dense_v1
799,251,4,0.713,1,hybrid_v2
799,402,5,0.853,1,dense_v1
800,421,1,0.686,1,dense_v1
800,210,2,0.666,1,hybrid_v2
800,247,3,0.439,0,hybrid_v2
800,388,4,0.49,1,dense_v1
800,278,5,0.718,0,dense_v1
801,288,1,0.92,1,dense_v1
801,13,2,0.352,1,hybrid_v2
801,64,3,0.66,0,hybrid_v2
801,173,4,0.552,1,hybrid_v2
801,135,5,0.58,1,hybrid_v2
802,33,1,0.95,1,hybrid_v2
802,489,2,0.891,1,hybrid_v2
802,408,3,0.597,1,hybrid_v2
802,318,4,0.52,1,hybrid_v2
802,315,5,0.868,0,hybrid_v2
803,137,1,0.482,0,hybrid_v2
803,4,2,0.508,1,hybrid_v2
803,113,3,0.364,1,dense_v1
803,103,4,0.837,1,hybrid_v2
803,371,5,0.823,0,hybrid_v2
804,473,1,0.543,1,hybrid_v2
804,399,2,0.906,1,dense_v1
804,394,3,0.87,1,hybrid_v2
804,446,4,0.647,1,hybrid_v2
804,485,5,0.919,0,dense_v1
805,237,1,0.411,1,hybrid_v2
805,490,2,0.363,0,dense_v1
805,85,3,0.8,1,hybrid_v2
805,187,4,0.719,0,dense_v1
805,90,5,0.438,0,dense_v1
806,221,1,0.551,0,hybrid_v2
806,186,2,0.896,1,hybrid_v2
806,221,3,0.487,1,dense_v1
806,498,4,0.397,1,dense_v1
806,460,5,0.654,0,dense_v1
807,333,1,0.581,1,hybrid_v2
807,98,2,0.847,1,dense_v1
807,246,3,0.816,0,dense_v1
807,147,4,0.792,1,hybrid_v2
807,252,5,0.465,0,dense_v1
808,331,1,0.396,1,hybrid_v2
808,347,2,0.494,0,dense_v1
808,290,3,0.532,1,dense_v1
808,274,4,0.482,1,dense_v1
808,31,5,0.682,0,dense_v1
809,269,1,0.726,1,hybrid_v2
809,341,2,0.635,0,hybrid_v2
809,3,3,0.724,1,dense_v1
809,273,4,0.747,1,hybrid_v2
809,469,5,0.457,1,hybrid_v2
810,325,1,0.763,1,hybrid_v2
810,493,2,0.57,0,hybrid_v2
810,336,3,0.883,1,dense_v1
810,115,4,0.866,0,hybrid_v2
810,482,5,0.727,0,dense_v1
811,231,1,0.534,1,hybrid_v2
811,97,2,0.754,1,dense_v1
811,461,3,0.492,1,dense_v1
811,240,4,0.605,0,dense_v1
811,201,5,0.442,0,hybrid_v2
812,218,1,0.689,1,dense_v1
812,300,2,0.426,1,hybrid_v2
812,18,3,0.371,1,hybrid_v2
812,183,4,0.757,0,hybrid_v2
812,411,5,0.48,0,hybrid_v2
813,331,1,0.829,1,hybrid_v2
813,327,2,0.763,1,dense_v1
813,418,3,0.834,0,dense_v1
813,274,4,0.488,0,hybrid_v2
813,229,5,0.649,0,dense_v1
814,5,1,0.888,0,hybrid_v2
814,332,2,0.705,0,hybrid_v2
814,329,3,0.619,1,dense_v1
814,230,4,0.453,0,dense_v1
814,228,5,0.847,0,dense_v1
815,401,1,0.57,1,dense_v1
815,352,2,0.894,1,dense_v1
815,71,3,0.628,0,hybrid_v2
815,378,4,0.563,0,dense_v1
815,394,5,0.921,0,dense_v1
816,439,1,0.473,1,hybrid_v2
816,69,2,0.366,1,hybrid_v2
816,322,3,0.498,0,dense_v1
816,428,4,0.956,1,dense_v1
816,425,5,0.585,1,hybrid_v2
817,329,1,0.579,1,hybrid_v2
817,272,2,0.565,1,hybrid_v2
817,222,3,0.419,1,dense_v1
817,388,4,0.41,1,hybrid_v2
817,171,5,0.844,0,hybrid_v2
818,167,1,0.41,0,dense_v1
818,17,2,0.607,1,dense_v1
818,302,3,0.424,1,dense_v1
818,43,4,0.573,0,hybrid_v2
818,107,5,0.557,0,dense_v1
819,207,1,0.958,0,dense_v1
819,155,2,0.77,1,dense_v1
819,134,3,0.606,0,hybrid_v2
819,182,4,0.437,1,hybrid_v2
819,296,5,0.413,0,hybrid_v2
820,446,1,0.852,1,dense_v1
820,142,2,0.531,1,hybrid_v2
820,17,3,0.895,0,dense_v1
820,372,4,0.473,1,hybrid_v2
820,369,5,0.555,0,dense_v1
821,245,1,0.447,1,dense_v1
821,427,2,0.654,1,hybrid_v2
821,224,3,0.895,1,hybrid_v2
821,281,4,0.708,1,hybrid_v2
821,430,5,0.644,0,dense_v1
822,18,1,0.85,0,dense_v1
822,480,2,0.607,0,hybrid_v2
822,130,3,0.873,1,dense_v1
822,81,4,0.538,1,hybrid_v2
822,279,5,0.481,1,dense_v1
823,117,1,0.688,1,dense_v1
823,42,2,0.796,0,dense_v1
823,230,3,0.797,1,hybrid_v2
823,214,4,0.457,1,hybrid_v2
823,391,5,0.78,0,hybrid_v2
824,142,1,0.674,1,hybrid_v2
824,10,2,0.791,0,hybrid_v2
824,83,3,0.612,0,hybrid_v2
824,39,4,0.539,1,hybrid_v2
824,73,5,0.644,0,hybrid_v2
825,337,1,0.462,0,dense_v1
825,130,2,0.463,1,hybrid_v2
825,306,3,0.417,0,dense_v1
825,242,4,0.748,1,dense_v1
825,448,5,0.645,1,dense_v1
826,41,1,0.678,1,hybrid_v2
826,124,2,0.724,1,dense_v1
826,32,3,0.592,0,hybrid_v2
826,219,4,0.594,1,dense_v1
826,442,5,0.661,0,hybrid_v2
827,435,1,0.506,1,dense_v1
827,176,2,0.67,1,dense_v1
827,193,3,0.45,0,hybrid_v2
827,203,4,0.53,0,hybrid_v2
827,487,5,0.836,0,dense_v1
828,150,1,0.656,1,dense_v1
828,395,2,0.496,0,hybrid_v2
828,160,3,0.38,0,dense_v1
828,103,4,0.972,1,dense_v1
828,281,5,0.366,0,dense_v1
829,465,1,0.933,1,dense_v1
829,388,2,0.614,1,hybrid_v2
829,308,3,0.686,0,dense_v1
829,60,4,0.595,1,hybrid_v2
829,215,5,0.977,0,hybrid_v2
830,21,1,0.394,1,dense_v1
830,402,2,0.54,1,dense_v1
830,142,3,0.92,1,hybrid_v2
830,492,4,0.595,0,dense_v1
830,142,5,0.829,1,dense_v1
831,288,1,0.763,0,hybrid_v2
831,292,2,0.78,1,dense_v1
831,249,3,0.625,1,dense_v1
831,32,4,0.843,1,dense_v1
831,247,5,0.901,0,hybrid_v2
832,234,1,0.486,1,dense_v1
832,422,2,0.774,1,hybrid_v2
832,193,3,0.605,0,dense_v1
832,24,4,0.849,1,dense_v1
832,288,5,0.526,1,hybrid_v2
833,271,1,0.466,1,dense_v1
833,249,2,0.747,0,dense_v1
833,482,3,0.827,1,dense_v1
833,309,4,0.607,0,dense_v1
833,500,5,0.666,0,hybrid_v2
834,223,1,0.675,1,hybrid_v2
834,456,2,0.732,0,dense_v1
834,403,3,0.755,0,hybrid_v2
834,8,4,0.882,0,hybrid_v2
834,84,5,0.923,0,hybrid_v2
835,24,1,0.675,1,hybrid_v2
835,468,2,0.693,1,hybrid_v2
835,201,3,0.632,0,dense_v1
835,212,4,0.457,1,hybrid_v2
835,153,5,0.807,1,dense_v1
836,300,1,0.681,0,dense_v1
836,279,2,0.513,0,dense_v1
836,364,3,0.971,0,hybrid_v2
836,314,4,0.405,1,dense_v1
836,197,5,0.404,0,hybrid_v2
837,316,1,0.942,1,hybrid_v2
837,46,2,0.872,0,hybrid_v2
837,305,3,0.739,1,hybrid_v2
837,361,4,0.88,0,dense_v1
837,57,5,0.565,0,dense_v1
838,368,1,0.647,1,dense_v1
838,53,2,0.402,1,dense_v1
838,443,3,0.366,1,dense_v1
838,114,4,0.654,1,hybrid_v2
838,130,5,0.574,0,hybrid_v2
839,102,1,0.779,0,hybrid_v2
839,362,2,0.768,1,hybrid_v2
839,163,3,0.436,1,hybrid_v2
839,78,4,0.595,0,hybrid_v2
839,100,5,0.602,0,dense_v1
840,280,1,0.975,1,dense_v1
840,205,2,0.937,1,hybrid_v2
840,367,3,0.623,1,hybrid_v2
840,142,4,0.894,0,dense_v1
840,98,5,0.977,1,hybrid_v2
841,355,1,0.839,1,hybrid_v2
841,424,2,0.609,1,hybrid_v2
841,323,3,0.449,0,hybrid_v2
841,126,4,0.405,0,hybrid_v2
841,330,5,0.517,0,dense_v1
842,227,1,0.493,1,dense_v1
842,394,2,0.412,0,dense_v1
842,455,3,0.562,1,dense_v1
842,477,4,0.6,0,dense_v1
842,285,5,0.369,0,dense_v1
843,406,1,0.463,0,dense_v1
843,303,2,0.787,1,hybrid_v2
843,139,3,0.582,0,hybrid_v2
843,259,4,0.469,1,dense_v1
843,489,5,0.614,0,hybrid_v2
844,115,1,0.44,1,hybrid_v2
844,308,2,0.47,1,dense_v1
844,472,3,0.525,0,dense_v1
844,171,4,0.81,1,dense_v1
844,126,5,0.815,0,hybrid_v2
845,482,1,0.618,0,dense_v1
845,383,2,0.483,1,dense_v1
845,50,3,0.868,0,hybrid_v2
845,17,4,0.562,0,dense_v1
845,402,5,0.901,0,hybrid_v2
846,299,1,0.658,1,dense_v1
846,234,2,0.908,1,hybrid_v2
846,45,3,0.387,1,hybrid_v2
846,420,4,0.743,0,hybrid_v2
846,425,5,0.531,0,dense_v1
847,438,1,0.761,1,dense_v1
847,207,2,0.531,1,hybrid_v2
847,378,3,0.802,0,dense_v1
847,383,4,0.958,0,dense_v1
847,247,5,0.734,0,dense_v1
848,404,1,0.509,1,hybrid_v2
848,34,2,0.641,1,hybrid_v2
848,481,3,0.805,1,hybrid_v2
848,271,4,0.383,0,dense_v1
848,71,5,0.68,1,dense_v1
849,136,1,0.908,0,dense_v1
849,382,2,0.557,0,dense_v1
849,318,3,0.888,1,hybrid_v2
849,275,4,0.437,0,dense_v1
849,151,5,0.377,1,dense_v1
850,27,1,0.827,1,hybrid_v2
850,130,2,0.371,0,hybrid_v2
850,125,3,0.938,1,hybrid_v2
850,37,4,0.562,0,dense_v1
850,168,5,0.556,1,hybrid_v2
851,45,1,0.904,1,hybrid_v2
851,326,2,0.407,1,hybrid_v2
851,182,3,0.358,1,dense_v1
851,203,4,0.545,1,hybrid_v2
851,246,5,0.401,1,dense_v1
852,237,1,0.923,1,hybrid_v2
852,156,2,0.855,1,hybrid_v2
852,493,3,0.458,0,hybrid_v2
852,2,4,0.953,0,hybrid_v2
852,57,5,0.862,1,dense_v1
853,268,1,0.384,1,dense_v1
853,192,2,0.559,0,hybrid_v2
853,57,3,0.764,0,hybrid_v2
853,269,4,0.745,0,dense_v1
853,196,5,0.866,0,hybrid_v2
854,32,1,0.647,0,hybrid_v2
854,411,2,0.702,1,dense_v1
854,313,3,0.489,1,dense_v1
854,444,4,0.916,0,hybrid_v2
854,432,5,0.911,0,dense_v1
855,377,1,0.576,1,dense_v1
855,454,2,0.745,1,dense_v1
855,335,3,0.538,1,hybrid_v2
855,440,4,0.558,0,hybrid_v2
855,470,5,0.586,0,dense_v1
856,79,1,0.788,1,hybrid_v2
856,428,2,0.947,1,dense_v1
856,387,3,0.361,1,hybrid_v2
856,455,4,0.546,1,dense_v1
856,479,5,0.4,1,dense_v1
857,17,1,0.895,1,dense_v1
857,453,2,0.556,1,dense_v1
857,382,3,0.707,0,hybrid_v2
857,202,4,0.408,1,dense_v1
857,199,5,0.411,0,hybrid_v2
858,73,1,0.837,1,dense_v1
858,384,2,0.566,1,hybrid_v2
858,355,3,0.48,1,dense_v1
858,72,4,0.463,1,dense_v1
858,468,5,0.704,0,hybrid_v2
859,335,1,0.815,1,dense_v1
859,107,2,0.384,1,hybrid_v2
859,303,3,0.545,1,dense_v1
859,13,4,0.468,1,dense_v1
859,493,5,0.971,1,hybrid_v2
860,41,1,0.745,1,dense_v1
860,264,2,0.783,0,hybrid_v2
860,386,3,0.56,0,dense_v1
860,56,4,0.516,0,hybrid_v2
860,425,5,0.792,0,hybrid_v2
861,67,1,0.48,1,dense_v1
861,274,2,0.674,1,dense_v1
861,52,3,0.51,0,dense_v1
861,104,4,0.635,1,dense_v1
861,188,5,0.651,0,hybrid_v2
862,294,1,0.651,0,dense_v1
862,350,2,0.706,0,dense_v1
862,1,3,0.52,0,dense_v1
862,317,4,0.854,1,hybrid_v2
862,461,5,0.894,0,dense_v1
863,344,1,0.556,1,dense_v1
863,359,2,0.897,1,hybrid_v2
863,45,3,0.587,1,hybrid_v2
863,112,4,0.805,0,hybrid_v2
863,418,5,0.845,0,dense_v1
864,455,1,0.725,1,hybrid_v2
864,182,2,0.818,1,hybrid_v2
864,338,3,0.559,1,hybrid_v2
864,304,4,0.416,0,dense_v1
864,253,5,0.423,0,dense_v1
865,156,1,0.779,1,dense_v1
865,300,2,0.962,0,dense_v1
865,217,3,0.366,1,dense_v1
865,471,4,0.37,0,dense_v1
865,372,5,0.551,0,dense_v1
866,111,1,0.977,0,hybrid_v2
866,404,2,0.528,0,dense_v1
866,307,3,0.832,0,hybrid_v2
866,469,4,0.706,0,hybrid_v2
866,445,5,0.82,0,dense_v1
867,95,1,0.678,1,dense_v1
867,280,2,0.812,0,dense_v1
867,401,3,0.833,1,dense_v1
867,172,4,0.764,0,dense_v1
867,428,5,0.817,1,dense_v1
868,168,1,0.814,1,hybrid_v2
868,398,2,0.64,1,hybrid_v2
868,477,3,0.888,1,hybrid_v2
868,498,4,0.77,0,hybrid_v2
868,261,5,0.926,0,dense_v1
869,383,1,0.588,1,hybrid_v2
869,94,2,0.604,1,hybrid_v2
869,427,3,0.943,0,dense_v1
869,163,4,0.679,0,hybrid_v2
869,7,5,0.528,0,dense_v1
870,309,1,0.671,1,hybrid_v2
870,338,2,0.541,0,hybrid_v2
870,200,3,0.966,0,hybrid_v2
870,358,4,0.939,1,dense_v1
870,365,5,0.746,1,dense_v1
871,465,1,0.516,1,dense_v1
871,342,2,0.565,1,dense_v1
871,41,3,0.803,0,dense_v1
871,456,4,0.868,1,dense_v1
871,319,5,0.46,1,hybrid_v2
872,5,1,0.485,0,hybrid_v2
872,256,2,0.442,0,dense_v1
872,111,3,0.442,1,dense_v1
872,71,4,0.471,0,dense_v1
872,99,5,0.545,0,dense_v1
873,333,1,0.741,1,hybrid_v2
873,460,2,0.902,0,hybrid_v2
873,155,3,0.791,1,hybrid_v2
873,476,4,0.652,0,hybrid_v2
873,36,5,0.603,1,dense_v1
874,483,1,0.416,0,hybrid_v2
874,344,2,0.786,0,hybrid_v2
874,471,3,0.537,0,dense_v1
874,218,4,0.373,0,dense_v1
874,339,5,0.899,0,dense_v1
875,420,1,0.759,0,dense_v1
875,166,2,0.9,1,dense_v1
875,280,3,0.556,1,dense_v1
875,497,4,0.664,0,hybrid_v2
875,449,5,0.861,1,hybrid_v2
876,281,1,0.711,1,hybrid_v2
876,488,2,0.724,0,hybrid_v2
876,211,3,0.37,1,dense_v1
876,499,4,0.709,1,dense_v1
876,257,5,0.513,0,dense_v1
877,497,1,0.813,1,dense_v1
877,182,2,0.919,0,dense_v1
877,25,3,0.354,1,dense_v1
877,143,4,0.785,0,dense_v1
877,62,5,0.961,0,hybrid_v2
878,24,1,0.661,1,dense_v1
878,329,2,0.755,1,dense_v1
878,191,3,0.57,1,dense_v1
878,304,4,0.848,1,hybrid_v2
878,192,5,0.634,1,hybrid_v2
879,66,1,0.715,1,dense_v1
879,497,2,0.871,1,hybrid_v2
879,335,3,0.886,1,hybrid_v2
879,175,4,0.6,1,dense_v1
879,208,5,0.494,0,hybrid_v2
880,265,1,0.781,1,dense_v1
880,47,2,0.364,1,hybrid_v2
880,443,3,0.835,1,dense_v1
880,222,4,0.526,0,dense_v1
880,246,5,0.792,1,hybrid_v2
881,298,1,0.827,1,dense_v1
881,363,2,0.517,0,hybrid_v2
881,379,3,0.944,1,hybrid_v2
881,167,4,0.575,1,dense_v1
881,368,5,0.826,0,hybrid_v2
